user,friends_of_friends
87114,2836
87115,3155
87116,1733
87117,3252
87118,283
87120,919
87121,1140
87123,10
87125,52
87127,176
87129,985
87130,120
87132,15
87133,520
87134,65
87135,6584
87136,146
87137,3157
87138,718
87139,5846
87140,2733
87141,16
87142,850
87143,2500
87144,6606
87145,604
87146,7004
87147,5442
87148,8271
87149,3756
87150,3885
87151,4750
87152,775
87153,1120
87154,988
87155,1113
87156,5283
87157,4463
87158,720
87159,8337
87160,787
87161,2104
87162,3922
87163,2531
87164,1343
87165,6333
87166,8431
87167,19683
87168,1082
87169,7747
87170,5594
87171,7601
87172,6632
87173,2789
87174,7393
87175,2321
87176,1373
87177,3348
87178,4670
87179,1429
87180,2520
87181,1822
87182,2244
87183,1861
87184,2560
87185,853
87186,1535
87187,4138
87188,3000
87189,3056
87190,506
87191,7738
87192,930
87193,1185
87194,871
87195,2375
87196,238
87197,4354
87198,218
87199,633
87200,1837
87201,353
87202,1094
87203,2997
87204,4027
87205,3450
87206,4252
87207,4249
87208,2490
87209,1984
87210,2222
87211,6855
87212,22242
87213,2814
87214,6173
87215,5430
87216,8376
87217,4536
87218,3802
87219,9474
87220,2876
87221,3231
87222,11739
87223,3156
87224,9188
87225,1488
87226,2070
87227,7468
87228,1444
87229,2909
87230,536
87231,551
87232,624
87233,6242
87234,1838
87235,924
87236,6647
87237,4163
87238,1586
87239,2579
87240,5099
87241,510
87242,3912
87243,1512
87244,1880
87245,1917
87246,1727
87247,1385
87248,4153
87249,4469
87250,2167
87251,6595
87252,3074
87253,6225
87254,4894
87255,5517
87256,2809
87257,3097
87258,1122
87259,922
87260,808
87261,1966
87262,1877
87263,2052
87264,4172
87265,998
87266,7916
87267,2492
87268,3689
87269,465
87270,741
87271,1083
87272,658
87273,1342
87274,1820
87275,227
87276,2659
87277,1345
87278,592
87280,410
87281,508
87282,389
87283,5011
87284,1476
87285,2885
87286,974
87287,487
87288,2347
87289,9931
87290,495
87291,1352
87292,443
87293,1377
87294,933
87295,150
87296,409
87297,563
87298,516
87299,1817
87300,521
87301,241
87303,3815
87304,74
87305,6596
87306,226
87307,674
87308,4878
87309,2315
87310,938
87311,3368
87312,1187
87313,121
87314,512
87315,1778
87316,258
87317,6277
87318,1082
87319,1648
87320,3707
87321,921
87322,2082
87323,5447
87324,1024
87325,1076
87326,1860
87327,520
87328,529
87329,2939
87330,2126
87331,50
87332,5098
87334,57
87335,440
87336,30
87337,7536
87338,29
87339,228
87340,651
87341,3
87343,3474
87347,3867
87348,1746
87349,849
87350,741
87351,660
87352,870
87353,2101
87354,7453
87355,4331
87356,3389
87357,6015
87358,1046
87359,4573
87360,1545
87361,1525
87362,1751
87363,2072
87364,5419
87365,5343
87366,3257
87367,2139
87368,1937
87369,2766
87370,545
87371,1753
87372,2178
87373,1240
87374,226
87375,176
87376,464
87377,258
87378,202
87379,2648
87380,1437
87381,591
87382,624
87383,3912
87384,25520
87385,6072
87387,843
87388,10530
87389,369
87390,2508
87391,12831
87392,2967
87393,16
87394,86
87395,6911
87396,14044
87397,6011
87398,5084
87399,3567
87400,1800
87401,4952
87403,42
87404,484
87405,255
87406,2274
87407,5638
87408,1945
87409,811
87410,9115
87411,1905
87412,66
87413,6507
87414,5541
87415,2937
87416,3584
87417,7709
87418,3085
87419,1568
87420,3543
87421,367
87422,915
87423,2809
87424,5453
87425,697
87426,992
87427,5334
87428,4495
87429,4066
87430,4814
87431,2631
87432,53
87433,210
87435,314
87436,2757
87440,130
87441,618
87442,2126
87444,1334
87445,5637
87446,888
87449,138
87451,948
87452,2039
87453,3740
87454,5696
87455,9418
87456,966
87457,1411
87458,3236
87459,1986
87460,1738
87461,117
87462,763
87463,115
87464,3075
87465,2050
87466,4033
87467,1561
87468,6026
87469,4742
87470,3128
87471,4404
87472,3723
87473,1557
87474,2645
87475,608
87476,871
87477,543
87478,4684
87479,3942
87480,635
87481,730
87482,2648
87483,461
87484,7225
87485,3962
87486,7795
87487,2195
87488,699
87489,950
87490,4498
87491,48
87492,2745
87493,5909
87494,8939
87495,853
87496,1960
87497,668
87498,2979
87499,998
87500,1284
87501,2637
87502,2469
87503,2507
87504,1069
87505,3498
87506,91
87507,820
87508,1532
87509,3069
87510,3122
87511,191
87512,43
87513,523
87514,453
87515,2647
87516,1472
87518,20
87519,2767
87520,309
87523,30
87524,330
87525,3052
87526,5866
87527,467
87528,354
87530,208
87532,104
87533,6
87534,2135
87535,1195
87536,9
87537,520
87538,29
87539,383
87540,445
87541,22
87543,886
87544,7671
87545,5573
87546,5153
87548,778
87549,4655
87550,393
87551,4440
87552,3572
87553,5146
87554,432
87555,1163
87556,2429
87557,2271
87558,2804
87559,1555
87560,284
87561,7763
87563,1877
87564,998
87565,4020
87566,516
87567,9960
87569,1030
87570,3095
87571,2619
87572,9085
87573,5400
87574,21864
87575,2234
87576,3137
87577,9001
87578,5193
87579,749
87580,1561
87581,3311
87582,4922
87583,6086
87584,9131
87585,3521
87586,1354
87587,1242
87588,941
87589,3138
87590,926
87591,609
87592,1009
87594,151
87596,155
87597,318
87600,421
87601,46
87602,1508
87603,67
87605,2048
87606,592
87607,333
87608,201
87609,4739
87610,221
87611,567
87612,763
87613,1262
87614,1084
87615,2550
87616,678
87617,4165
87618,3880
87619,2813
87620,239
87621,1225
87622,4702
87623,3432
87624,1960
87625,1869
87626,2539
87627,6089
87628,4516
87629,5357
87630,423
87631,7679
87632,2283
87633,3171
87634,5507
87635,6077
87636,4624
87637,5742
87638,4765
87639,9113
87640,1910
87641,1812
87642,2496
87643,3116
87644,3000
87645,1024
87646,1882
87647,6420
87648,2172
87649,4001
87650,3199
87651,3651
87652,5266
87653,1699
87654,5074
87655,859
87656,1189
87657,319
87658,1368
87659,1055
87660,4290
87661,624
87662,346
87663,4314
87664,3239
87665,1148
87666,3955
87667,938
87668,968
87669,1220
87670,8459
87671,1827
87672,2729
87673,2442
87674,661
87675,2445
87676,4629
87677,397
87678,1232
87679,982
87680,3368
87681,1457
87682,1850
87683,104
87684,2472
87685,343
87686,272
87688,3367
87689,1670
87690,138
87691,7424
87694,261
87695,544
87696,23
87697,310
87698,1957
87699,3244
87700,4500
87701,1910
87702,4067
87703,3764
87704,5110
87705,6785
87706,4160
87707,2921
87708,4503
87709,3771
87710,2074
87711,377
87712,1991
87713,864
87714,901
87715,1665
87716,818
87717,1295
87718,980
87719,786
87720,2059
87721,649
87722,2559
87723,2470
87724,1984
87725,23
87726,2564
87727,215
87729,2822
87730,69
87731,684
87732,136
87733,986
87734,7
87735,9410
87736,201
87737,992
87738,784
87739,1106
87740,860
87741,4994
87742,10529
87743,272
87744,14580
87745,25441
87746,8654
87747,16500
87748,8787
87749,28954
87750,25742
87751,18863
87752,27947
87753,1161
87754,16644
87755,3243
87756,33321
87757,21750
87758,2189
87759,1479
87760,27059
87761,6584
87762,11175
87763,7439
87764,25767
87765,4368
87766,20350
87767,1864
87768,10527
87769,787
87770,3404
87771,1176
87772,2626
87773,1664
87774,4290
87775,2719
87776,2774
87777,3374
87778,1021
87779,2705
87780,148
87781,4512
87782,1125
87783,203
87784,544
87785,22330
87786,4890
87787,21118
87788,9385
87789,712
87790,2742
87791,408
87792,452
87793,28163
87794,1305
87795,240
87796,1629
87797,2201
87798,1006
87799,4096
87800,2613
87801,2090
87802,4936
87803,3837
87804,2017
87805,5492
87806,2739
87807,1132
87808,1669
87809,6955
87810,6469
87811,2256
87812,6956
87813,1696
87814,1470
87815,2992
87816,1444
87817,1014
87818,3282
87819,5416
87820,2746
87821,1069
87823,1398
87824,13053
87825,3864
87827,1068
87828,65
87829,668
87830,1579
87831,1639
87832,1653
87833,619
87834,1794
87836,3051
87837,211
87838,7970
87839,13690
87841,312
87842,307
87843,3688
87844,1177
87845,533
87846,585
87847,496
87848,2962
87849,1527
87850,3478
87851,66
87853,9627
87854,8511
87855,4978
87856,829
87857,16085
87858,139
87859,10982
87860,53
87861,684
87862,43
87864,790
87865,323
87866,436
87867,24
87868,5
87869,4005
87870,294
87871,122
87872,4606
87873,262
87874,2860
87876,18185
87877,784
87878,1708
87879,2687
87880,1109
87881,2076
87882,82
87883,4083
87884,10108
87885,2661
87886,1631
87887,2393
87888,4523
87889,4380
87890,3563
87891,1997
87892,1295
87893,13005
87894,114
87895,2676
87896,5832
87897,7949
87898,1805
87899,2001
87900,476
87901,3088
87902,292
87904,735
87905,488
87906,1443
87907,2897
87908,3129
87909,5815
87910,1789
87911,530
87912,1602
87913,1291
87914,12408
87915,6865
87916,575
87917,1690
87918,989
87920,5902
87921,1277
87922,2956
87923,4950
87924,6203
87925,633
87926,7470
87927,79
87928,332
87929,4431
87930,476
87931,563
87933,605
87934,528
87935,254
87936,52
87937,6564
87938,73
87940,1163
87941,489
87942,3421
87943,1277
87944,8079
87945,2558
87946,2412
87947,479
87948,725
87950,3218
87951,80
87952,8221
87953,4872
87954,890
87955,549
87956,1222
87957,2127
87958,32
87961,3161
87962,3007
87963,918
87964,210
87965,813
87966,1408
87967,244
87968,646
87969,1435
87970,1310
87971,1589
87972,971
87973,9634
87974,7409
87975,1003
87976,7795
87977,1409
87978,762
87979,2076
87980,1850
87981,7654
87982,3442
87983,9419
87984,151
87985,3251
87986,2011
87987,651
87988,2735
87989,4145
87990,1005
87991,224
87992,430
87993,109
87994,3929
87995,1493
87996,1760
87997,18757
87998,33287
87999,3181
88000,23232
88001,43412
88002,33988
88003,32206
88004,21828
88005,23272
88006,18495
88007,5539
88008,23822
88009,14615
88010,7834
88011,21120
88012,23123
88013,30014
88014,32876
88015,23080
88016,9657
88017,23880
88018,9765
88019,42768
88020,347
88021,1291
88022,936
88023,1771
88024,448
88025,1502
88026,3440
88027,345
88028,3269
88029,1773
88030,1330
88031,1893
88032,1578
88033,8120
88035,670
88036,531
88038,299
88039,1411
88040,700
88041,22
88043,8638
88044,6805
88045,3705
88046,1413
88047,12090
88048,3874
88049,19553
88051,2714
88052,2104
88053,3496
88054,1968
88055,2459
88056,2554
88057,2684
88059,9316
88060,29622
88062,3572
88063,15
88064,42
88065,2141
88066,20097
88067,8179
88068,4568
88069,1838
88070,1971
88071,5606
88072,10447
88073,556
88074,1488
88075,1261
88076,5360
88077,6852
88078,1532
88079,8934
88080,5224
88081,523
88082,9167
88083,1515
88084,1741
88085,1934
88086,3053
88087,748
88088,53
88089,910
88090,1023
88091,1947
88092,2721
88093,2118
88094,16551
88095,1313
88096,1879
88097,8971
88098,1113
88099,10719
88100,1316
88101,2483
88102,4168
88103,4521
88104,7935
88105,1068
88106,3962
88107,1352
88108,3184
88109,4715
88110,1493
88111,1094
88112,236
88113,945
88115,1193
88116,1617
88117,367
88120,120
88121,289
88122,2043
88124,1395
88125,351
88126,5746
88127,368
88128,1281
88129,486
88130,8930
88131,10844
88132,4141
88133,21616
88134,1296
88135,325
88136,1060
88137,1335
88138,4971
88139,1492
88140,2058
88141,393
88142,1176
88143,3146
88144,3271
88145,1868
88146,4391
88147,4454
88148,3646
88149,7211
88150,2088
88151,6262
88152,5066
88153,10122
88154,1
88155,2917
88156,5708
88157,967
88158,5379
88159,1752
88160,3768
88161,3271
88162,1188
88163,2890
88164,2360
88165,2564
88166,3876
88167,1210
88168,2973
88169,2415
88170,4448
88171,2609
88172,2855
88173,1210
88174,4072
88175,5590
88176,11033
88177,3126
88178,2438
88179,100
88180,1816
88181,2741
88182,3792
88183,383
88184,1335
88185,3576
88186,2619
88187,2240
88188,1980
88189,3333
88190,693
88191,1862
88192,963
88193,2433
88194,397
88195,1502
88196,434
88197,369
88198,3389
88199,4995
88200,3250
88201,2174
88202,849
88203,6842
88204,790
88205,1163
88206,6493
88207,2008
88208,5278
88209,730
88210,2494
88211,5070
88212,5360
88213,809
88214,3565
88215,165
88216,1654
88217,2246
88218,1922
88219,1799
88220,1197
88221,5672
88222,2714
88223,4908
88224,5523
88225,5132
88226,1085
88227,1250
88228,3258
88229,1244
88230,1246
88231,28232
88232,8045
88233,31788
88234,25008
88235,31977
88236,8322
88237,22006
88238,9684
88239,24778
88240,21352
88241,23656
88242,17602
88243,25465
88244,26005
88245,21344
88246,23260
88247,24833
88248,8713
88249,8054
88250,3631
88251,2331
88252,4484
88253,7082
88254,5512
88255,812
88256,2728
88257,1988
88258,2908
88259,1437
88260,2033
88261,1203
88262,2049
88263,3597
88264,3668
88265,2785
88266,3005
88267,2303
88268,389
88269,4296
88270,1677
88271,2002
88272,987
88273,274
88274,3676
88275,408
88276,48
88277,871
88278,892
88279,3048
88280,27030
88281,229
88282,152
88283,4592
88285,8993
88286,2773
88288,924
88289,108
88290,872
88291,655
88292,145
88293,2181
88294,1019
88295,8360
88296,2453
88297,1016
88298,7582
88299,1422
88300,1255
88301,382
88302,9737
88303,3582
88304,1
88305,293
88306,494
88307,1938
88308,412
88309,2124
88310,3399
88311,4618
88312,449
88313,312
88314,528
88315,628
88316,1304
88317,935
88318,507
88319,3223
88320,1856
88321,1780
88322,473
88323,2111
88324,2741
88325,2213
88326,274
88327,2167
88328,4845
88329,4514
88330,287
88331,3137
88332,4406
88333,2658
88334,1458
88335,3053
88336,2315
88337,1745
88338,1534
88339,2027
88340,1931
88341,2398
88342,2886
88343,1344
88344,3926
88345,3213
88346,1460
88347,6712
88348,5311
88349,10293
88350,333
88351,2230
88352,1778
88353,5394
88354,3939
88355,2268
88356,1315
88357,4858
88358,1427
88359,4380
88360,1234
88361,3768
88362,252
88363,251
88364,7656
88365,835
88366,2075
88367,1940
88368,1025
88369,1231
88370,2840
88371,1027
88372,1977
88373,1598
88374,1598
88375,2709
88376,467
88377,1378
88378,8206
88379,474
88380,923
88381,2530
88382,5804
88383,679
88384,2660
88385,493
88386,69
88387,1145
88388,1051
88389,1234
88390,81
88391,2762
88392,9339
88393,2652
88394,3450
88395,2111
88396,2509
88397,1216
88398,12871
88399,1962
88400,1537
88401,5088
88402,5293
88403,1219
88404,3147
88405,3373
88406,2824
88407,825
88408,298
88409,9463
88410,3578
88411,1726
88412,375
88413,493
88414,4071
88415,3530
88416,1809
88417,3150
88418,979
88419,799
88420,909
88421,1845
88422,88
88424,271
88425,131
88426,111
88428,130
88430,652
88431,122
88432,131
88434,349
88435,116
88436,407
88438,1119
88439,1599
88440,8
88442,475
88443,324
88444,1620
88445,265
88446,1172
88447,1597
88448,1149
88449,700
88450,289
88451,402
88452,756
88453,4273
88454,1162
88455,928
88456,923
88457,2558
88458,952
88459,1359
88460,1969
88461,394
88462,424
88463,517
88464,11
88466,1248
88467,5177
88468,23030
88469,427
88470,1374
88471,622
88472,3092
88473,60
88474,3353
88475,5618
88476,1596
88477,5689
88478,4030
88479,7396
88480,469
88481,19611
88482,3559
88483,716
88484,70
88485,1448
88486,946
88487,896
88488,4313
88489,2498
88490,3147
88491,1307
88492,2285
88493,3520
88494,450
88495,2560
88496,5976
88497,214
88498,663
88499,673
88500,2937
88501,1709
88502,259
88506,92
88507,2323
88508,1214
88509,2274
88511,2791
88512,2093
88513,2777
88515,1752
88516,2141
88517,67
88518,788
88519,2429
88520,9491
88521,1864
88522,6025
88523,2008
88524,2787
88525,1803
88526,488
88527,1645
88528,3760
88529,2130
88530,1017
88531,703
88532,2226
88533,1667
88534,5370
88536,1803
88537,5151
88538,1338
88539,284
88540,1532
88541,137
88542,2251
88543,117
88544,1088
88545,98
88546,747
88547,485
88548,390
88549,406
88550,268
88551,99
88552,8689
88553,898
88554,215
88555,82
88557,747
88558,2940
88560,3219
88561,3341
88562,196
88563,1962
88564,8941
88565,28
88566,2899
88567,2616
88568,11299
88569,1503
88570,17
88571,58
88572,1599
88574,2283
88575,384
88576,4957
88577,2045
88578,4307
88579,871
88580,3504
88581,893
88582,1851
88583,2022
88584,1083
88585,2111
88586,614
88587,1553
88588,1021
88589,868
88590,998
88591,1426
88592,3600
88593,3300
88594,1403
88595,1070
88596,4348
88597,761
88598,590
88599,7392
88600,1701
88601,1596
88602,4660
88603,4377
88604,3793
88605,2095
88606,1520
88607,1922
88608,2349
88609,1658
88610,3238
88611,1893
88612,2392
88613,2060
88614,3897
88615,4675
88616,2009
88618,1984
88619,1248
88620,2157
88621,4154
88622,4389
88623,5611
88624,234
88625,2129
88626,1883
88627,205
88628,2421
88629,3489
88630,6755
88631,1963
88632,9589
88633,23185
88634,22151
88635,3469
88636,3069
88637,456
88639,1616
88640,999
88641,359
88642,955
88643,599
88644,141
88645,338
88646,291
88647,345
88648,456
88649,9936
88650,393
88651,358
88652,878
88653,343
88654,2378
88655,3503
88656,4392
88657,1381
88658,1909
88659,70
88661,1423
88664,8056
88665,389
88666,661
88668,9022
88669,306
88670,6748
88671,33
88672,134
88673,6024
88674,1589
88675,214
88676,209
88677,179
88678,5590
88679,21340
88680,5
88681,7962
88682,19429
88683,25361
88684,20748
88685,19169
88686,17625
88687,24645
88688,16913
88689,27168
88690,32006
88691,9039
88692,27252
88693,23075
88694,23920
88695,32811
88696,22383
88697,24673
88698,799
88699,939
88700,4626
88701,2631
88702,509
88703,4004
88704,7748
88705,743
88706,1323
88707,1979
88708,30359
88709,959
88710,3376
88711,3723
88712,1516
88713,875
88714,1053
88715,825
88716,1620
88717,401
88718,1538
88719,1016
88720,136
88721,1635
88722,5900
88723,244
88724,851
88725,125
88726,1059
88727,498
88728,1208
88729,290
88730,1528
88731,1474
88732,1702
88733,1015
88734,3674
88735,10599
88736,486
88737,6859
88738,2317
88739,418
88740,411
88741,70
88742,1450
88744,2278
88745,10
88746,270
88747,3843
88748,879
88749,90
88751,102
88752,104
88753,1285
88754,344
88755,141
88756,209
88757,1052
88758,443
88759,3968
88760,3478
88761,685
88762,5720
88763,521
88764,1689
88765,3332
88766,466
88767,11482
88768,5623
88770,4860
88771,3122
88772,71
88773,4913
88774,5677
88775,5962
88776,10923
88777,2204
88778,7056
88779,2162
88780,151
88781,3621
88783,1365
88784,2753
88785,13428
88786,17339
88788,1232
88789,2927
88790,6890
88791,2136
88793,5074
88794,2776
88795,1723
88796,5197
88797,3175
88798,2742
88800,3996
88801,1088
88802,93
88803,314
88804,1282
88805,2519
88806,4996
88807,2917
88808,224
88809,946
88810,2874
88811,622
88812,1363
88813,3178
88814,2358
88815,263
88816,2012
88817,1368
88818,724
88819,1188
88820,2221
88821,1243
88822,8020
88823,2749
88824,2153
88825,5881
88826,3253
88827,3902
88828,116
88829,857
88830,883
88831,1663
88832,196
88833,1105
88834,1721
88835,2234
88836,83
88837,952
88838,5895
88840,1605
88841,6738
88842,4869
88843,4270
88844,2527
88845,1689
88846,253
88847,5708
88848,463
88850,1559
88851,2324
88852,1632
88853,24296
88854,2591
88855,6546
88856,1322
88857,5144
88858,6473
88859,262
88860,878
88861,24349
88862,373
88863,13240
88864,425
88865,2225
88866,358
88867,3213
88868,2866
88869,2314
88871,1717
88872,2410
88873,1474
88874,14
88875,42
88876,416
88877,1333
88878,2573
88879,7812
88880,565
88881,9316
88882,26995
88883,27407
88884,20676
88885,25161
88886,23943
88887,25781
88888,25592
88889,21926
88890,32608
88891,30039
88892,37032
88893,20531
88894,417
88895,24844
88896,30052
88897,23566
88898,26405
88899,27497
88900,248
88901,3403
88902,665
88903,1687
88904,1904
88905,890
88906,247
88907,2843
88908,388
88909,1777
88910,4758
88911,1427
88913,253
88914,321
88916,2129
88917,2528
88918,10915
88919,61
88920,2340
88921,3240
88922,3777
88923,5426
88924,5615
88925,5339
88926,617
88927,3430
88928,16209
88930,11494
88931,10379
88932,1089
88934,179
88935,4644
88936,1169
88937,1886
88938,5428
88939,4922
88940,781
88941,2596
88942,6007
88943,2577
88944,1519
88945,1442
88946,805
88947,1193
88948,3651
88949,15541
88950,728
88951,1576
88952,616
88953,2741
88954,618
88955,1174
88956,2302
88957,857
88958,1326
88959,328
88960,2312
88961,1786
88962,1879
88963,2696
88964,505
88965,4840
88966,3225
88967,20767
88968,5394
88969,1517
88970,480
88971,1066
88972,1538
88973,3125
88974,2207
88975,549
88976,815
88977,1230
88978,2954
88979,2697
88980,747
88981,630
88982,98
88983,1073
88984,3748
88985,352
88986,1961
88987,119
88988,1191
88989,5440
88990,1817
88991,1180
88992,901
88993,1004
88994,2558
88995,4232
88996,1052
88997,14525
88998,1010
88999,4700
89000,469
89001,652
89002,3058
89003,102
89004,7080
89005,5256
89006,1360
89007,174
89008,4600
89009,2207
89010,2983
89011,2165
89012,1248
89014,1711
89015,10475
89016,2703
89017,1472
89018,1747
89020,5392
89021,946
89022,1260
89023,4119
89024,5046
89025,1937
89026,166
89027,6887
89029,2634
89030,2184
89031,9950
89032,21020
89033,4351
89034,397
89035,666
89036,233
89037,314
89038,2314
89039,977
89040,131
89041,150
89042,607
89043,1127
89044,360
89045,1156
89046,646
89047,2593
89048,1006
89049,12713
89050,4829
89051,3050
89052,3256
89053,6226
89054,1754
89055,911
89056,3071
89057,646
89058,6930
89059,926
89060,597
89061,1217
89062,2069
89063,3112
89064,241
89065,1965
89066,3681
89067,14417
89068,1234
89069,1537
89070,420
89071,2362
89072,247
89074,391
89075,1210
89076,2000
89077,1123
89078,1108
89079,1683
89080,1185
89081,342
89082,1351
89083,18015
89084,29317
89085,27091
89086,20676
89087,22706
89088,29936
89089,26342
89090,22912
89091,17722
89092,10858
89093,30205
89094,40035
89095,32872
89096,23504
89097,22863
89098,8236
89099,1416
89100,2185
89101,834
89102,2896
89103,2744
89104,152
89105,3187
89106,1982
89107,2625
89108,669
89109,3617
89110,129
89111,8747
89112,1410
89113,6647
89114,1565
89115,4839
89116,332
89117,92
89118,2071
89119,10633
89121,2241
89122,1645
89123,191
89124,791
89125,8547
89126,623
89127,2357
89128,7883
89129,90
89130,90
89131,831
89132,402
89133,609
89134,688
89135,337
89136,135
89137,117
89138,451
89139,142
89140,1628
89141,190
89142,128
89143,529
89144,564
89145,1115
89146,1448
89147,1767
89148,767
89149,423
89150,112
89151,2053
89152,4181
89153,2503
89154,645
89155,2257
89156,294
89157,3143
89158,3306
89159,536
89160,3959
89161,1131
89162,773
89163,1979
89164,1018
89165,4762
89166,10937
89167,3774
89169,311
89170,5969
89171,1398
89172,2859
89173,538
89174,932
89175,2460
89176,1936
89177,9650
89178,1144
89179,900
89180,3194
89181,1679
89182,8678
89183,1051
89184,10968
89185,3862
89186,2562
89187,562
89188,1627
89189,4743
89190,1924
89191,2272
89192,1533
89193,3858
89194,190
89195,1717
89196,895
89197,286
89198,4955
89199,1586
89200,6224
89201,1089
89202,4273
89203,1432
89204,2305
89205,2190
89206,3672
89207,2701
89208,3775
89209,783
89210,377
89211,2906
89212,1277
89213,1462
89214,3663
89215,935
89216,4932
89217,2990
89218,2531
89219,931
89220,2209
89221,1743
89222,2473
89223,264
89224,479
89225,2193
89226,1841
89227,3882
89228,9941
89229,4610
89230,1773
89231,5111
89232,1895
89233,1061
89234,5011
89235,3236
89236,1341
89237,1388
89238,2370
89239,460
89240,3187
89241,701
89242,995
89243,324
89244,628
89245,610
89246,6315
89247,1958
89248,154
89249,1032
89250,588
89251,4182
89252,10398
89253,3940
89254,203
89255,1138
89256,2932
89257,1486
89258,75
89259,5573
89260,1639
89261,219
89262,264
89263,2408
89264,522
89265,656
89266,1779
89267,4135
89268,303
89269,1718
89270,1230
89271,2181
89272,669
89273,406
89274,5721
89275,537
89276,6174
89277,5736
89278,959
89279,605
89280,1419
89281,606
89283,1621
89284,6537
89285,236
89286,1058
89287,563
89288,511
89289,244
89290,4740
89291,369
89292,161
89293,474
89294,377
89295,1240
89296,208
89297,935
89298,355
89299,432
89300,141
89301,57
89302,1171
89303,132
89304,1966
89305,5157
89306,330
89307,515
89308,6219
89309,204
89310,7978
89311,5122
89312,284
89313,1244
89314,783
89315,535
89316,2770
89317,2681
89318,360
89319,1855
89320,391
89321,3654
89322,13867
89323,2692
89324,1563
89325,2460
89326,12
89327,2648
89328,5462
89329,6139
89330,5342
89331,1884
89332,2321
89333,5159
89334,2890
89335,4689
89336,3326
89337,2450
89338,896
89339,21016
89340,600
89341,22136
89342,25508
89343,11748
89344,22312
89345,29085
89346,17285
89347,10326
89348,2971
89349,20853
89350,10419
89351,23773
89352,27540
89353,8533
89354,23735
89355,43324
89356,22002
89357,22406
89358,21531
89359,1776
89360,2250
89361,623
89362,1017
89363,275
89364,1488
89365,3427
89366,5488
89367,2476
89368,709
89369,1345
89370,3321
89371,6310
89372,114
89373,7857
89374,11315
89375,995
89376,3928
89377,1360
89378,966
89379,1645
89380,807
89381,2095
89382,1574
89383,578
89384,2453
89385,2769
89386,470
89387,771
89388,1382
89389,693
89390,370
89391,2035
89392,1735
89393,2201
89394,6210
89395,81
89396,4292
89397,6446
89398,5585
89399,1062
89400,320
89401,1122
89402,177
89403,6772
89404,351
89405,719
89406,1069
89407,1203
89408,11309
89409,2003
89410,3331
89411,583
89412,7319
89413,515
89414,1685
89415,1141
89416,1284
89417,233
89418,1429
89419,3323
89420,387
89421,506
89422,550
89423,846
89424,546
89425,901
89426,913
89427,491
89428,2290
89429,1903
89430,199
89431,1008
89432,675
89433,12633
89434,18784
89435,100
89436,189
89437,30
89439,655
89440,1003
89441,1592
89442,2242
89443,1353
89444,1469
89445,2669
89446,1320
89447,23254
89448,1549
89449,2074
89450,463
89451,4755
89452,3163
89453,765
89454,1092
89455,1745
89456,2385
89457,1831
89458,88
89459,2121
89460,9317
89461,582
89462,355
89463,3181
89464,6911
89465,2356
89466,5743
89467,635
89468,7462
89469,739
89470,6497
89471,6684
89472,208
89473,2196
89474,1202
89475,643
89476,118
89477,119
89478,3439
89479,1732
89480,1434
89481,583
89482,27
89483,1745
89484,929
89485,652
89486,5146
89487,1744
89488,819
89489,1125
89490,3884
89491,1636
89492,2102
89493,2111
89494,3017
89495,568
89496,1610
89497,2121
89498,543
89499,1646
89500,7116
89501,2129
89502,1506
89503,146
89504,850
89505,10341
89506,1795
89507,2065
89508,9351
89509,1856
89510,2097
89511,363
89512,5265
89513,975
89514,4746
89515,2715
89516,843
89517,3459
89518,10190
89519,1709
89520,944
89521,1063
89522,2117
89523,3770
89524,3031
89525,764
89526,556
89527,100
89528,3104
89529,723
89530,1166
89531,2129
89532,1436
89533,1299
89534,827
89535,6313
89536,1143
89537,669
89538,815
89539,10739
89540,8494
89541,6345
89542,727
89543,90
89544,240
89545,174
89546,2188
89547,1187
89548,3787
89549,761
89550,4880
89551,2127
89552,639
89553,2504
89554,355
89555,1710
89556,157
89557,2196
89558,1112
89559,1746
89560,351
89561,2
89562,5662
89563,520
89564,414
89565,999
89566,2409
89567,3988
89568,3930
89569,1726
89570,3889
89571,2035
89572,121
89573,2252
89574,1506
89575,1224
89576,467
89577,931
89578,635
89579,2685
89580,64
89581,1659
89582,1575
89583,82
89584,796
89585,1208
89586,522
89587,7743
89588,246
89589,4156
89590,1448
89591,2788
89592,1119
89593,598
89594,4291
89595,1237
89596,8904
89597,1387
89598,2700
89599,1009
89600,4782
89601,601
89602,8298
89603,187
89604,2437
89605,1836
89606,8519
89607,1436
89608,1082
89609,1175
89610,6221
89611,4789
89612,2560
89613,1116
89614,1808
89615,1411
89616,56
89617,82
89618,360
89619,471
89620,203
89621,2409
89622,68
89623,341
89624,224
89625,640
89626,1536
89627,1287
89628,786
89629,1655
89630,5309
89631,3715
89632,2266
89633,2011
89634,618
89635,77
89636,319
89637,50
89638,1015
89639,2157
89640,1868
89641,2129
89642,1376
89643,340
89644,5482
89645,794
89646,8828
89647,1375
89648,1911
89649,900
89650,2575
89651,1091
89652,2168
89653,9619
89654,233
89655,9382
89656,21258
89657,21396
89658,22604
89659,27594
89660,20777
89661,1211
89662,20941
89663,880
89664,25225
89665,231
89666,22213
89667,26932
89668,23204
89669,2042
89670,40554
89671,1147
89672,28115
89673,20311
89674,33
89675,18423
89676,1770
89677,22329
89678,384
89679,22657
89680,741
89681,7354
89682,925
89683,3463
89684,3159
