user,friends_of_friends
7531,13779
7532,2087
7533,3834
7534,957
7535,1916
7536,3336
7537,7873
7538,2878
7539,390
7540,11555
7541,5208
7542,1141
7543,2327
7544,6567
7545,2790
7546,3093
7547,3906
7548,3293
7549,2873
7550,1955
7551,359
7552,10274
7553,796
7554,2613
7555,376
7556,45724
7557,1336
7558,2573
7559,2554
7560,668
7561,3013
7562,498
7563,3343
7564,2010
7565,60
7566,2118
7567,4126
7569,1234
7570,446
7571,1922
7572,176
7573,2954
7574,2353
7575,2987
7576,880
7577,1858
7578,881
7579,193
7580,3165
7581,997
7582,2030
7583,103
7584,4968
7585,1405
7587,359
7589,2338
7590,8293
7591,6296
7592,3283
7593,2999
7594,4896
7595,6036
7596,9339
7597,1122
7598,5606
7599,354
7600,1122
7601,3235
7602,2086
7603,2655
7604,8439
7605,4947
7606,3460
7607,7707
7608,3826
7609,2201
7610,1757
7611,2925
7612,1893
7613,2999
7614,523
7615,699
7616,3183
7617,1206
7618,1460
7619,6455
7620,4588
7621,7417
7622,1011
7623,1197
7624,3673
7625,5578
7626,6141
7627,2446
7628,1781
7629,1557
7630,4845
7631,4138
7632,2750
7633,3670
7634,5466
7635,2082
7636,3719
7637,3589
7638,1376
7639,7696
7640,1258
7641,1404
7642,1410
7643,3367
7644,10952
7645,3013
7646,2785
7647,1846
7648,1734
7649,1417
7650,2758
7651,5524
7652,4055
7653,3582
7654,1475
7655,5310
7656,2203
7657,5216
7658,4500
7659,4884
7660,1776
7661,7362
7662,4073
7663,10499
7664,4229
7665,1563
7666,1048
7667,282
7668,641
7669,973
7670,1673
7671,208
7672,148
7673,38
7674,6135
7675,1252
7676,2922
7677,1092
7678,287
7679,974
7680,5762
7681,870
7682,19
7683,1549
7684,30
7686,747
7688,86
7689,275
7691,644
7693,2240
7695,165
7696,2
7697,2537
7698,1537
7699,621
7700,1205
7701,342
7702,662
7703,766
7704,5141
7705,1051
7706,5099
7707,1057
7708,80
7709,3805
7710,480
7711,1087
7712,594
7713,708
7714,1447
7715,147
7716,3
7717,892
7718,1985
7719,971
7720,1878
7721,8299
7722,7194
7724,8465
7725,2192
7726,3822
7727,2200
7728,1278
7729,3326
7730,2012
7731,5724
7732,2731
7733,4428
7734,7019
7735,4494
7736,2166
7737,11128
7738,6306
7739,1149
7740,2793
7741,4180
7742,1414
7743,3875
7744,1057
7745,3899
7746,2481
7747,13474
7748,5861
7749,8388
7750,2548
7751,1485
7752,2187
7753,4004
7754,2134
7755,11613
7756,3160
7757,3836
7758,4795
7759,4130
7760,1828
7761,2463
7762,6269
7763,1318
7764,252
7765,9558
7766,5983
7767,2978
7768,2388
7769,3195
7770,965
7771,1496
7772,2456
7773,1646
7774,2949
7775,1399
7776,318
7777,3729
7778,790
7779,1970
7780,9954
7781,6625
7782,5694
7783,2177
7784,13261
7785,666
7786,3750
7787,3629
7788,1632
7789,9082
7790,2808
7791,1428
7792,15392
7793,7386
7794,37145
7795,20394
7796,9058
7797,15880
7798,11379
7799,13603
7800,7372
7801,8723
7802,3892
7803,9046
7804,19321
7805,11237
7806,11043
7807,2245
7808,15119
7809,50
7810,20219
7811,1048
7812,7643
7813,2201
7814,14756
7815,15088
7816,6729
7817,8687
7818,9100
7819,1150
7820,4496
7821,2137
7822,953
7823,2409
7824,1258
7825,2585
7826,1490
7827,1713
7828,1771
7829,1524
7830,1782
7831,6105
7832,322
7833,578
7834,2884
7835,3774
7836,6107
7837,7044
7838,434
7839,1570
7840,906
7841,20876
7842,329
7843,552
7844,2030
7845,2572
7846,2595
7847,3302
7848,2926
7849,4570
7850,4319
7851,810
7852,4941
7853,8457
7854,1584
7855,1032
7856,673
7857,5531
7858,3788
7859,4488
7860,3168
7861,1754
7862,1494
7863,5747
7864,4508
7865,1693
7866,1179
7867,6825
7868,1418
7869,6011
7870,4440
7871,8229
7872,4776
7873,2593
7874,5694
7875,9654
7876,1759
7877,2069
7878,2317
7879,7762
7880,1798
7881,3616
7882,354
7884,1409
7885,56
7886,2198
7887,2321
7888,2937
7889,2234
7890,1086
7891,1285
7892,5228
7893,1567
7894,1427
7895,7098
7896,1077
7897,1094
7898,1735
7899,537
7900,50
7901,2092
7902,2886
7903,3989
7904,2182
7905,2931
7906,1341
7907,1965
7908,6179
7909,7738
7910,1563
7911,2811
7912,458
7913,5554
7914,52
7915,3387
7916,3977
7917,2660
7918,3549
7919,4202
7920,3290
7921,2094
7922,19584
7923,4847
7924,2844
7925,1817
7926,8771
7927,11528
7928,5515
7929,5275
7930,779
7931,9623
7932,5044
7933,16038
7934,1018
7935,4109
7936,3147
7937,3690
7938,2001
7939,6804
7940,2776
7941,17725
7942,7244
7943,3054
7944,4592
7945,1955
7946,2506
7947,1298
7948,1567
7949,15434
7950,561
7951,628
7952,2194
7953,963
7954,3134
7955,2731
7956,809
7957,1620
7958,1712
7959,1267
7960,1035
7961,7518
7962,1036
7963,1342
7964,1034
7965,2188
7966,11851
7967,2224
7968,1868
7970,11134
7971,1516
7972,1970
7973,615
7974,1908
7975,2870
7976,6904
7977,3216
7978,7516
7979,6495
7980,2375
7981,5555
7982,689
7983,4443
7984,1566
7985,4055
7986,872
7987,836
7988,127
7989,2294
7990,10066
7991,20981
7992,1963
7993,2096
7994,2421
7995,2157
7996,2320
7997,565
7998,4418
7999,10558
8000,3860
8001,2232
8002,278
8003,87
8004,14329
8005,7377
8006,7199
8007,9380
8008,16748
8009,8271
8010,6660
8011,8674
8012,9083
8013,8761
8014,7742
8015,29060
8016,2890
8017,6990
8018,5978
8019,13537
8020,2512
8021,7105
8022,5297
8023,8709
8024,1296
8025,8761
8026,9289
8027,1679
8028,17424
8029,1904
8030,24585
8031,5953
8032,1786
8033,182
8034,2045
8035,2491
8036,1079
8037,4091
8038,4475
8039,4788
8040,3499
8041,3810
8042,2340
8043,596
8044,3246
8045,1300
8046,2016
8047,1793
8048,3279
8049,565
8050,1849
8051,834
8052,1450
8053,1188
8054,5148
8055,8853
8056,2186
8057,10788
8058,1615
8059,2575
8060,2812
8061,2619
8062,856
8063,4356
8064,3313
8065,23070
8066,12323
8067,9557
8068,3787
8069,8632
8070,1846
8071,9039
8072,1849
8073,1328
8074,5141
8075,3083
8076,2359
8077,15254
8078,12143
8079,3515
8080,1775
8082,6271
8083,1671
8084,4723
8085,3892
8086,8346
8087,25342
8088,368
8089,4323
8090,7600
8091,9267
8092,2887
8093,3044
8094,5304
8095,2853
8096,674
8097,4301
8098,3564
8099,3677
8100,4395
8101,2977
8102,4423
8103,3424
8104,1735
8105,5532
8106,8508
8107,2462
8108,4556
8109,1724
8110,3058
8111,2630
8112,1575
8113,5146
8114,6885
8115,3311
8116,4722
8117,1809
8118,7435
8119,3283
8120,2158
8121,10559
8122,684
8123,922
8124,501
8125,661
8126,5193
8127,1703
8128,1127
8129,5545
8130,365
8131,2341
8132,2
8133,4351
8134,7412
8135,1322
8136,696
8137,2543
8138,765
8139,3456
8140,3380
8141,1052
8142,1683
8143,530
8144,971
8145,150
8146,1138
8147,1141
8148,24182
8149,1967
8150,1963
8151,1782
8152,1956
8153,5568
8154,2237
8155,1739
8156,2402
8157,2918
8158,2492
8159,909
8160,13288
8161,2992
8162,4160
8163,6855
8164,5293
8165,2727
8166,4697
8167,6831
8168,646
8169,7332
8170,5605
8171,4279
8172,1768
8173,7256
8174,10220
8175,558
8176,2155
8177,4308
8178,210
8179,197
8180,1246
8181,663
8182,3030
8183,8291
8184,1909
8185,1075
8186,4008
8187,177
8188,1481
8189,1009
8190,4304
8191,2438
8192,1033
8193,1993
8194,1708
8195,1244
8196,1223
8197,2224
8198,300
8199,570
8200,6753
8201,2178
8202,1225
8203,4762
8204,405
8205,859
8206,1106
8207,101
8208,667
8209,227
8210,371
8211,1847
8212,3826
8213,10530
8214,678
8215,217
8216,3710
8217,778
8218,1295
8219,686
8220,5839
8221,1217
8222,3972
8223,14495
8224,3653
8225,6020
8226,1280
8227,1513
8228,396
8229,3942
8230,4779
8231,7385
8232,7827
8233,7484
8234,3014
8235,2791
8236,6138
8237,471
8238,2542
8239,4010
8240,3600
8241,1109
8242,4080
8243,3414
8244,4828
8245,4225
8246,14297
8247,4392
8248,10531
8249,7536
8250,5868
8251,5602
8252,1379
8253,7096
8254,6340
8255,24644
8256,3348
8257,6663
8258,5147
8259,1977
8260,6787
8261,16956
8262,876
8263,1900
8264,6671
8265,5882
8266,376
8267,7546
8268,42269
8269,9156
8270,18173
8271,33419
8272,7806
8273,9627
8274,7964
8275,9347
8276,7725
8277,9025
8278,8944
8279,4364
8280,18498
8281,3475
8282,1489
8283,3845
8284,3230
8285,4277
8286,869
8287,3127
8288,3584
8289,4184
8290,4
8291,2876
8292,8659
8293,1400
8294,1063
8295,2974
8296,1521
8297,24321
8298,1689
8299,4377
8300,1409
8301,969
8302,5007
8303,3502
8304,830
8305,5819
8306,2328
8307,1944
8308,1945
8309,4270
8310,848
8311,3732
8312,1535
8313,4656
8314,1308
8315,6039
8316,678
8317,2052
8318,2480
8319,1867
8320,2663
8321,3358
8322,2609
8323,190
8324,5243
8325,1685
8326,1680
8327,251
8328,1198
8329,637
8330,790
8331,4004
8332,1948
8333,2246
8334,6353
8335,3996
8336,2142
8337,6279
8338,1572
8339,5478
8340,2561
8341,13524
8342,2404
8343,14151
8344,1109
8345,5983
8346,5967
8347,7864
8348,4522
8349,2079
8350,8282
8351,2659
8352,4803
8353,1221
8354,2062
8355,1353
8356,4921
8357,4412
8358,1314
8359,3147
8360,957
8361,4003
8362,9480
8363,1262
8364,6655
8365,5612
8366,1212
8367,2590
8368,5146
8369,2165
8370,7104
8371,467
8372,2405
8373,3359
8374,1135
8375,1267
8376,2449
8377,2511
8378,7500
8379,4847
8380,2775
8381,1335
8382,1430
8383,1744
8384,6254
8385,5771
8386,3035
8387,1194
8388,3845
8389,2813
8390,3234
8391,3123
8392,2589
8393,4112
8394,1339
8395,3426
8396,985
8397,5759
8398,7763
8399,1439
8400,3574
8401,953
8402,1909
8403,1182
8404,3651
8405,1904
8406,4233
8407,1262
8408,44
8409,983
8410,623
8411,766
8412,633
8413,58293
8414,1317
8415,854
8416,1915
8417,3853
8418,1981
8419,4995
8420,184
8421,2588
8422,6818
8423,1381
8424,3329
8425,1034
8426,4263
8427,1692
8428,429
8429,1376
8430,9771
8431,3097
8432,1690
8433,8739
8434,22777
8435,1513
8436,2583
8438,987
8439,2177
8440,4285
8441,932
8442,7286
8443,1042
8444,4484
8445,2240
8446,503
8447,4320
8448,1849
8449,1577
8451,318
8452,3087
8453,586
8454,1815
8455,790
8456,2662
8457,1183
8458,2009
8459,1803
8460,417
8461,8054
8462,1793
8463,9986
8464,1099
8465,1155
8466,3956
8467,12657
8468,4483
8469,3272
8470,6237
8471,1514
8472,1199
8473,6113
8474,3267
8475,4415
8476,184
8477,5689
8478,1243
8479,434
8480,3513
8481,690
8482,4444
8483,425
8484,3188
8485,532
8486,4008
8487,339
8488,439
8489,2998
8490,2699
8491,6750
8492,1338
8493,1973
8494,1719
8495,3611
8496,4455
8497,4134
8498,872
8499,1106
8500,1871
8501,1854
8502,2072
8503,1269
8504,2672
8505,8046
8506,1501
8507,4942
8508,3706
8509,1868
8510,3465
8511,8090
8512,2892
8513,5273
8514,45430
8515,12167
8516,8841
8517,7041
8518,10772
8519,7118
8520,8902
8521,17670
8522,23710
8523,8686
8524,15616
8525,11353
8526,13052
8527,34825
8528,7791
8529,7671
8530,17855
8531,11154
8532,4742
8533,2388
8534,4597
8535,3084
8536,2767
8537,2734
8538,4605
8539,1756
8540,2956
8541,9763
8542,1283
8543,2515
8544,4099
8545,2993
8546,3974
8547,8838
8548,2664
8549,4423
8550,1204
8551,1872
8552,814
8553,2644
8554,5971
8555,2360
8556,918
8557,4094
8558,16491
8559,2387
8560,1301
8561,922
8562,163
8563,2646
8564,11458
8565,3474
8566,3290
8567,3629
8568,6102
8569,1617
8570,522
8571,1951
8572,3633
8573,287
8574,4723
8575,419
8576,5266
8577,1889
8578,2912
8579,4231
8580,12476
8581,3927
8582,2910
8583,2245
8584,1553
8585,5161
8586,1015
8587,2171
8588,6746
8589,5531
8590,2319
8591,1523
8592,2954
8593,3221
8594,5560
8595,6326
8596,3213
8597,4369
8598,4087
8599,6791
8600,1143
8601,2157
8602,4199
8603,41
8604,5484
8605,838
8606,2087
8607,57
8608,4082
8609,8720
8610,769
8611,7070
8612,1163
8613,5014
8614,1394
8616,2584
8617,1390
8618,9957
8619,2179
8620,2212
8621,854
8622,6784
8623,1254
8624,22550
8625,4424
8626,3309
8627,2513
8628,2042
8629,2135
8630,3304
8631,3277
8632,832
8633,4813
8634,11127
8635,3259
8636,312
8637,2009
8638,8820
8639,3713
8640,6705
8641,1753
8642,4195
8643,11569
8644,456
8645,5084
8646,10540
8647,9034
8648,8343
8649,5590
8650,1393
8651,14307
8652,1250
8653,3749
8654,1341
8655,1378
8656,2645
8657,2119
8658,2294
8659,2476
8660,906
8661,2734
8662,1125
8663,1549
8664,3938
8665,1284
8666,1203
8667,3161
8668,7605
8669,1157
8670,3502
8671,4724
8672,6755
8673,1652
8674,1843
8675,1625
8676,2860
8677,13577
8678,2252
8679,2118
8680,2183
8681,1041
8682,2780
8683,2228
8684,481
8685,2767
8686,2944
8687,2941
8688,2138
8689,3072
8690,842
8691,101
8692,2729
8693,5292
8694,7967
8695,867
8696,157
8697,3669
8698,1034
8699,5527
8700,425
8702,1150
8703,2378
8704,55
8705,594
8706,130
8707,1477
8708,1765
8709,1882
8710,5004
8711,388
8712,2937
8713,352
8714,1079
8715,2882
8716,449
8717,887
8718,395
8720,850
8721,1203
8722,2982
8724,644
8725,2240
8726,1450
8728,1696
8730,2375
8731,1162
8732,3773
8733,982
8734,868
8735,1525
8736,975
8737,1458
8738,1037
8739,8721
8740,8765
8741,4881
8742,6013
8743,2401
8744,2877
8745,3413
8746,2594
8747,1676
8748,1215
8749,2338
8750,2932
8751,4435
8752,4549
8753,4236
8754,8499
8755,6323
8756,1059
8757,3589
8758,1133
8759,4627
8760,12701
8761,3605
8762,42
8763,809
8764,2730
8765,5098
8766,1298
8767,1409
8768,4034
8769,1
8770,5092
8771,2936
8772,2190
8773,80
8774,813
8775,3046
8776,3161
8777,3989
8778,4627
8779,1718
8780,5944
8781,1128
8782,1392
8783,1576
8784,1608
8785,1490
8786,4268
8787,5720
8788,4921
8789,8463
8790,7582
8791,1627
8792,4602
8793,590
8794,715
8795,2294
8796,12407
8797,1357
8798,2195
8799,672
8800,427
8801,6880
8802,192
8803,1431
8804,2858
8805,1223
8806,1997
8807,1803
8808,2883
8809,1488
8810,6000
8811,36
8812,118
8813,734
8814,385
8815,928
8816,59
8817,235
8818,105
8819,22
8820,271
8821,7489
8822,12806
8823,6713
8824,52421
8825,7007
8826,8163
8827,8263
8828,12790
8829,15700
8830,35986
8831,8190
8832,6859
8833,12837
8834,7369
8835,8366
8836,8149
8837,10509
8838,8964
8839,1857
8840,12934
8841,2363
8842,1312
8843,2182
8844,12227
8845,3874
8846,339
8847,2369
8848,1133
8849,831
8850,1145
8851,916
8853,125
8854,2071
8855,5748
8856,1668
8857,4604
8858,1733
8859,2290
8860,1082
8861,681
8862,9606
8863,720
8864,362
8865,1849
8866,6043
8867,1339
8868,1353
8869,1992
8870,85
8871,3193
8872,686
8873,1222
8874,4431
8875,38
8876,13516
8877,1726
8878,1574
8879,5125
8880,1451
8881,933
8882,930
8883,5486
8884,1767
8885,9975
8886,5541
8887,5199
8888,20966
8889,4123
8890,17337
8891,3188
8892,4287
8893,7622
8894,9307
8895,8950
8896,4220
8897,5492
8898,7110
8899,7641
8900,1836
8901,2833
8902,5311
8903,4512
8904,5290
8905,6250
8906,2686
8907,1628
8908,668
8909,2669
8910,1820
8911,2075
8912,11529
8913,2025
8914,1125
8915,3006
8916,2339
8917,2548
8918,1928
8919,5537
8920,5084
8921,3856
8922,692
8923,12398
8924,3640
8925,2567
8926,4150
8927,1206
8928,2302
8929,2576
8930,1447
8931,1797
8932,1164
8933,2937
8934,8765
8935,1615
8936,4632
8938,2687
8939,10493
8940,3139
8941,811
8942,2839
8943,1166
8944,2987
8945,3500
8946,1381
8947,3522
8948,298
8949,191
8950,3968
8952,687
8953,935
8954,1297
8955,3508
8956,7
8957,202
8958,1772
8959,3549
8960,34
8961,3364
8962,295
8963,150
8964,1511
8965,1195
8966,1843
8967,3063
8968,918
8969,7067
8970,1443
8971,2835
8972,7911
8973,490
8974,2086
8975,1361
8976,2174
8977,1331
8978,500
8979,1722
8980,2127
8981,2844
8982,4140
8983,737
8984,1657
8985,412
8986,10345
8987,163
8988,4192
8989,1692
8990,4345
8991,2639
8992,2654
8993,2872
8994,832
8995,3486
8996,5936
8997,4055
8998,4457
8999,40586
9000,3146
9001,2013
9002,8909
9003,5143
9004,1818
9005,2601
9006,942
9007,1935
9008,1515
9009,553
9010,856
9011,2119
9012,1470
9013,2444
9014,175
9015,8119
9016,5789
9017,643
9018,4687
9019,2071
9020,3257
9021,614
9022,2359
9023,1366
9024,3016
9025,31
9026,1410
9027,297
9028,13132
9029,913
9030,1642
9031,2529
9032,567
9033,1257
9034,1327
9035,4377
9036,198
9037,4611
9038,2336
9039,3432
9040,3624
9041,1674
9042,1811
9043,4654
9044,2145
9045,6180
9046,5662
9047,370
9048,2413
9049,1926
9050,790
9051,6995
9052,338
9053,6756
9055,5048
9056,625
9057,2904
9058,2338
9059,2803
9060,20584
9061,4303
9062,1069
9063,314
9064,5139
9065,4399
9066,6386
9067,381
9068,1567
9069,1965
9070,2015
9071,4879
9072,1141
9073,3380
9074,8104
9075,350
9076,4173
9077,920
9078,2837
9079,1137
9080,3011
9081,6657
9082,7865
9083,405
9084,3309
9085,3309
9086,4884
9087,3295
9088,2884
9089,3526
9090,571
9091,5022
9092,1499
9093,8233
9094,798
9095,239
9096,765
9097,539
9098,2014
9099,2062
9100,521
9101,610
9102,711
9103,7055
9104,31
9105,969
9106,6712
9107,1284
9108,7680
9109,2863
9110,43085
9111,1129
9112,4144
9113,16627
9114,636
9115,7974
9116,6660
9117,1738
9118,42115
9119,1195
9120,28849
9121,1042
9122,8866
9123,8172
9124,7336
9125,15966
9126,12999
9127,10026
9128,15543
9129,10725
9130,9201
9131,7624
9132,933
9133,3850
9134,9103
9135,656
9136,1094
9137,1191
9138,2147
9139,2230
9140,2490
9141,1742
9142,1752
9143,2265
9144,1636
9145,5126
9146,1262
9147,2268
9148,1666
9149,4079
9150,4427
9151,4191
9152,2729
9153,3208
9154,4412
9155,4348
9156,2242
9157,3178
9158,1755
9159,2294
9160,2221
9161,1960
9162,441
9163,2044
9164,402
9165,1964
9166,2345
9167,606
9168,1028
9169,2643
9170,5795
9171,2023
9172,1413
9173,724
9174,2030
9175,472
9176,2098
9177,4558
9178,572
9179,766
9180,6394
9181,1508
9182,251
9183,640
9184,994
9185,1644
9186,1016
9187,1300
9188,3555
9189,848
9190,5229
9191,1093
9192,2217
9193,3218
9194,1870
9195,3731
9196,1070
9197,3632
9198,2462
9199,887
9200,3150
9201,1144
9202,321
9203,373
9204,2391
9205,8536
9206,1665
9207,11915
9208,1052
9209,1607
9210,2397
9211,1347
9212,802
9213,9247
9214,1888
9215,872
9216,2811
9217,2175
9218,3606
9219,1343
9220,1119
9221,1706
9222,3163
9223,1352
9224,3753
9225,3221
9226,1442
9227,6973
9228,2867
9229,6126
9230,1706
9231,1664
9232,1484
9233,6454
9234,4900
9235,3813
9236,3581
9237,483
9238,424
9239,1691
9240,3771
9241,2787
9242,86
9243,559
9244,5431
9245,629
9246,2644
9247,3957
9248,1860
9249,2580
9250,10670
9251,1679
9252,1579
9253,1042
9254,1604
9255,1805
9256,1499
9257,5790
9258,1840
9259,665
9260,1553
9261,4375
9262,3442
9264,1662
9265,9190
9266,2838
9267,360
9268,741
9269,1129
9270,2084
9271,1883
9272,1036
9273,695
9274,2843
9275,1281
9276,1081
9277,2867
9278,100
9279,2528
9280,1682
9281,169
9282,1883
9283,553
9284,161
9285,409
9286,10200
9287,30467
9288,6853
9289,10659
9290,20087
9291,16960
9292,7959
9293,9218
9294,28215
9295,10515
9296,6739
9297,9300
9298,8473
9299,14270
9300,6660
9301,14371
9302,9248
9303,8239
9304,3215
9305,5502
9306,2187
9307,1780
9308,745
9309,3797
9311,2595
9312,1940
9313,5826
9314,3022
9315,3680
9316,362
9317,5483
9318,48
9319,1684
9320,599
9321,2312
9322,10216
9323,782
9324,826
9325,11213
9326,2081
9327,2974
9328,2292
9329,1677
9330,771
9331,729
9332,1908
9333,1238
9334,505
9335,3523
9336,1093
9337,2485
9338,2192
9339,614
9340,3198
9341,520
9342,2258
9343,344
9344,2784
9345,1082
9346,695
9347,469
9348,1465
9349,2792
9350,1203
9351,6655
9352,2238
9353,548
9354,658
9355,3962
9356,369
9357,1308
9358,1362
9359,1989
9360,1911
9361,11
9362,2126
9363,1939
9364,10655
9365,932
9366,911
9367,2099
9368,1572
9369,10901
9370,8232
9371,7506
9372,2030
9373,2359
9374,7284
9375,3149
9376,132
9377,1900
9378,3571
9379,853
9380,1400
9381,3005
9382,1066
9383,7734
9384,1719
9385,2511
9386,1378
9387,2234
9388,1704
9389,1323
9390,1671
9391,68
9392,4158
9393,2018
9394,370
9395,448
9396,1285
9397,3722
9398,1552
9399,747
9400,2074
9401,362
9402,6482
9403,2627
9404,1384
9405,286
9406,494
9407,1309
9408,476
9409,1925
9410,5354
9411,4487
9412,3758
9413,2588
9414,89
9416,1079
9417,1387
9418,5309
9419,2005
9420,2995
9421,1383
9422,909
9423,11067
9424,1014
9425,814
9426,4604
9427,1133
9428,1346
9429,1563
9430,1527
9431,915
9432,10210
9433,3799
9434,3925
9435,3781
9436,4412
9437,3240
9438,8237
9439,7131
9440,7074
9441,7923
9442,7418
9443,10052
9444,7204
9445,17043
9446,16600
9447,10962
9448,9976
9449,6893
9450,6941
9451,9173
9452,30969
9453,8139
9454,8077
9455,9356
9456,8039
9457,833
9458,1358
9459,650
9460,1080
9461,3321
9462,1029
9463,4696
9464,2847
9465,698
9466,1915
9467,3156
9468,787
9469,3331
9470,426
9471,1095
9472,733
9473,3316
9474,1519
9475,521
9476,1050
9477,619
9478,942
9479,502
9480,382
9481,1287
9482,3937
9483,1751
9484,1751
9486,200
9487,602
9488,511
9489,1614
9490,1422
9491,3637
9492,856
9493,698
9494,854
9495,2574
9496,288
9497,1633
9498,955
9499,70
9500,1868
9501,2664
9502,1121
9503,1036
9504,760
9505,14
9506,769
9509,966
9510,1865
9511,2638
9512,51
9513,2406
9514,10083
9515,4459
9516,2569
9517,11614
9518,116
9519,7122
9520,6898
9521,4815
9522,1188
9523,2246
9524,4459
9525,2544
9526,839
9527,1238
9528,2593
9529,523
9530,2096
9531,932
9532,4128
9533,1273
9534,607
9535,2541
9536,2227
9537,867
9538,1495
9539,469
9540,697
9541,452
9542,1908
9543,2979
9544,1603
9545,685
9546,741
9547,572
9548,353
9549,847
9550,956
9551,1856
9552,1302
9553,285
9554,1302
9555,82
9556,3246
9557,2059
9558,867
9559,248
9560,356
9561,403
9562,192
9563,1310
9564,2640
9565,2366
9566,558
9567,477
9568,688
9569,236
9570,362
9571,536
9572,708
9573,1584
9574,682
9575,1995
9576,2038
9577,3863
9578,3272
9579,2526
9580,3499
9581,3603
9582,69
9583,820
9584,1938
9585,1898
9586,160
9587,7188
9588,1666
9589,831
9590,1767
9591,946
9592,586
9593,2412
9594,2141
9595,1138
9596,1009
9597,517
9598,204
9599,108
9600,57
9601,300
9602,7841
9603,343
9604,6339
9605,1983
9606,425
9607,812
9608,661
9609,2892
9610,5070
9611,543
9612,2050
9613,2778
9614,1400
9615,1656
9616,8396
9617,6684
9618,2450
9619,3643
9620,69
9621,1920
9622,13857
9623,1194
9624,9741
9625,1136
9626,4788
9627,3333
9628,5143
9629,6549
9630,2289
9631,3983
9632,2892
9633,4194
9634,2093
9635,874
9636,393
9637,1534
9638,6028
9639,975
9640,1148
9641,67
9642,972
9643,2974
9644,1149
9645,1368
9646,1800
9647,3364
9648,1575
9649,2361
9650,2563
9651,2383
9652,113
9653,3818
9654,911
9655,12848
9656,1248
9657,315
9658,1653
9659,1674
9660,101
9661,372
9662,100
9663,1124
9664,1054
9665,640
9666,982
9667,2439
9668,4629
9669,879
9670,824
9671,987
9672,1652
9673,2400
9674,4284
9675,1762
9676,2375
9677,6348
9678,3179
9679,1369
9680,1066
9681,8809
9682,4352
9683,1488
9684,3576
9685,1038
9686,2857
9687,8875
9688,7200
9689,7721
9690,6783
9691,7465
9692,8133
9693,6913
9694,1817
9695,7867
9696,1001
9697,9324
9698,10925
9699,9321
9700,1183
9701,8122
9702,307
9703,1823
9704,978
9705,7457
9706,436
9707,2299
9708,7076
9709,1631
9710,9000
9711,215
9712,11889
9713,944
9714,10243
9715,1471
9716,22299
9717,1054
9718,7840
9719,1644
9720,20616
9721,792
9722,1110
9723,9819
9724,272
9725,3281
9726,8220
9727,1383
9728,3610
9729,534
9730,6374
9731,1466
9732,3132
9733,741
9734,3771
9735,7210
9736,1372
9737,4744
9738,9567
9739,1668
9740,552
9741,1226
9742,51
9743,1253
9744,1308
9745,1018
9746,968
9747,191
9748,1395
9749,613
9750,1472
9751,228
9752,343
9753,877
9754,16598
9755,1682
9756,514
9757,846
9758,5821
9759,214
9760,2755
9761,2489
9762,2006
9763,1650
9764,5234
9765,237
9766,1810
9767,453
9768,5363
9769,724
9770,1653
9771,4294
9772,829
9773,1340
9774,485
9775,3016
9776,206
9777,8418
9778,1060
9779,2500
9780,640
9781,377
9782,4573
9783,1059
9784,2147
9785,5056
9786,657
9787,28765
9788,775
9789,3426
9790,6064
9791,3718
9792,2650
9793,460
9794,2265
9795,3412
9796,2770
9797,6960
9798,9630
9799,348
9800,240
9801,2935
9802,4675
9803,674
9804,997
9805,6386
9806,1847
9807,1724
9808,1063
9809,2801
9810,1618
9811,1652
9812,1057
9813,3971
9814,2863
9815,413
9816,1832
9817,887
9818,207
9819,385
9820,435
9821,5798
9822,1338
9823,115
9824,1116
9825,1838
9826,816
9827,7514
9828,25129
9829,1473
9830,529
9831,8470
9832,9715
9833,6793
9834,9557
9835,6860
9836,2276
9837,9889
9838,11458
9839,6750
9840,6980
9841,7637
9842,6783
9843,10565
9844,8830
9845,6872
9846,7826
9847,8025
9848,8370
9849,20417
9850,2817
9851,7582
9852,3533
9853,4489
9854,2951
9855,10988
9856,2165
9857,1649
9858,20980
9859,449
9860,1682
9861,733
9862,3057
9863,4166
9864,6533
9865,624
9866,2080
9867,1278
9868,169
9869,3055
9870,1770
9871,1189
9872,613
9873,918
9874,7823
9875,1393
9876,940
9877,1192
9878,3306
9879,3417
9880,1585
9881,3356
9882,1952
9883,517
9884,2824
9885,123
9886,1166
9887,429
9888,616
9889,6334
9890,3166
9891,529
9892,1297
9893,1130
9894,1112
9895,548
9896,999
9897,636
9898,6374
9899,1621
9900,1251
9901,830
9902,1338
9903,2645
9904,4368
9905,3282
9906,5689
9907,484
9908,1237
9909,993
9910,1552
9911,2045
9912,1009
9913,472
9914,7600
9915,5223
9916,2535
9917,21612
9918,3125
9919,2134
9920,2255
9921,208
9922,714
9923,6050
9924,5054
9925,3780
9926,575
9927,1420
9928,608
9929,511
9930,327
9931,524
9932,472
9933,1532
9934,526
9935,2491
9936,1400
9937,3366
9938,860
9939,5020
9940,1340
9941,837
9942,1682
9943,1990
9944,3115
9945,233
9946,1137
9947,454
9948,4812
9949,207
9950,5912
9951,2755
9952,166
9953,2784
9954,157
9955,871
9956,7981
9957,24788
9958,448
9959,845
9960,14137
9961,3503
9962,3119
9963,210
9964,400
9965,142
9966,345
9967,3155
9968,13855
9969,4043
9970,5555
9971,1148
9972,2084
9973,2427
9974,1591
9975,4245
9976,1175
9977,3011
