user_male,friends_male,friends_female
156988,17,11
156991,6,0
156993,16,53
156999,9,13
157002,0,21
157003,0,10
157004,11,24
157005,0,11
157006,13,18
157007,27,18
157008,7,7
157009,2,29
157011,0,2
157012,2,3
157013,2,2
157014,3,19
157015,47,74
157017,14,6
157021,9,4
157022,87,69
157023,7,35
157024,4,1
157025,31,27
157026,11,10
157028,38,30
157030,3,6
157032,24,42
157034,9,7
157037,3,1
157038,1,3
157039,11,34
157040,1,3
157042,7,25
157046,5,2
157048,19,22
157055,5,0
157056,22,21
157057,0,6
157058,9,47
157059,2,17
157061,4,37
157062,1,21
157063,6,27
157067,0,10
157068,0,8
157069,0,24
157070,0,1
157071,35,49
157072,6,9
157073,11,42
157074,52,149
157076,17,30
157081,5,9
157083,26,16
157086,10,14
157088,0,25
157090,1,5
157091,0,1
157092,36,18
157093,5,4
157094,27,25
157095,0,1
157096,14,13
157097,4,3
157098,30,27
157099,5,12
157100,37,34
157101,30,25
157102,33,19
157103,13,9
157104,13,14
157106,18,58
157107,22,18
157108,8,29
157109,11,28
157110,7,18
157112,7,3
157113,11,29
157115,5,40
157116,10,94
157119,40,54
157120,0,12
157121,5,8
157122,0,6
157123,6,6
157124,6,32
157125,0,43
157126,6,24
157127,0,6
157130,0,33
157132,2,54
157133,2,29
157134,27,117
157135,25,49
157136,0,4
157137,8,4
157138,40,55
157139,15,6
157141,52,48
157142,12,18
157144,36,68
157146,7,26
157157,75,55
157158,1,13
157163,11,20
157165,24,74
157168,10,22
157170,51,47
157173,0,37
157174,3,20
157175,0,8
157176,3,16
157177,7,28
157178,5,34
157179,0,6
157182,34,46
157188,48,36
157189,0,11
157190,1,24
157191,8,5
157192,19,15
157194,20,15
157195,2,6
157203,9,19
157206,2,1
157208,35,39
157211,10,7
157212,9,6
157215,56,59
157222,19,16
157226,14,25
157228,10,6
157230,39,7
157233,30,45
157235,3,3
157237,9,18
157238,15,12
157239,5,5
157240,26,46
157242,0,1
157243,6,5
157244,2,6
157248,18,12
157249,9,7
157250,8,44
157251,4,13
157252,5,26
157254,2,151
157257,0,11
157261,1,18
157268,6,3
157270,18,13
157271,14,23
157272,8,26
157274,1,3
157275,7,11
157276,54,54
157278,10,30
157280,16,49
157283,27,28
157286,17,14
157287,45,28
157288,35,24
157289,13,9
157290,18,23
157292,70,72
157294,43,27
157295,10,4
157300,34,66
157303,0,21
157304,18,73
157305,27,25
157306,18,38
157307,9,7
157311,7,4
157312,4,25
157320,11,5
157321,23,8
157326,27,42
157327,37,86
157331,0,30
157333,5,79
157334,48,23
157335,1,58
157337,108,96
157339,15,161
157340,17,4
157341,7,113
157342,8,9
157343,0,128
157344,4,77
157345,0,62
157346,0,45
157347,32,91
157348,52,107
157349,7,47
157350,8,11
157352,0,48
157355,18,27
157356,12,23
157357,7,3
157361,14,15
157363,32,18
157366,7,9
157368,37,42
157370,9,31
157372,8,24
157382,10,35
157385,29,6
157386,6,6
157389,38,10
157390,5,6
157391,79,88
157393,38,37
157394,18,15
157395,13,0
157400,31,42
157402,2,0
157403,13,16
157408,4,13
157409,2,4
157410,25,20
157411,2,4
157412,18,10
157414,12,1
157415,8,10
157418,12,27
157420,76,132
157426,12,18
157430,2,1
157432,0,3
157436,38,87
157438,4,7
157439,53,90
157441,1,7
157442,49,53
157445,4,16
157447,19,9
157448,30,21
157449,6,8
157450,4,112
157451,29,29
157452,2,41
157453,4,9
157454,1,3
157456,23,35
157459,3,4
157463,0,20
157465,10,9
157466,25,16
157467,0,1
157468,4,5
157469,12,6
157472,6,12
157473,10,14
157474,12,18
157476,4,6
157478,8,8
157480,8,50
157481,16,22
157487,12,9
157488,10,23
157489,23,52
157490,9,6
157494,4,16
157495,30,38
157497,13,76
157498,6,13
157499,12,29
157500,8,9
157501,21,86
157502,3,7
157515,1,43
157517,50,33
157519,20,15
157523,12,13
157525,8,34
157528,9,80
157529,15,10
157530,21,27
157531,2,2
157533,21,18
157536,46,52
157537,69,81
157539,8,8
157540,20,38
157542,12,8
157544,25,27
157545,18,25
157547,29,75
157550,43,52
157551,0,25
157553,22,54
157554,2,316
157555,22,133
157556,15,43
157557,3,5
157558,15,15
157559,10,12
157561,0,1
157564,1,14
157565,4,398
157566,7,225
157570,22,12
157574,7,57
157575,23,36
157576,2,5
157582,12,20
157583,0,29
157585,48,21
157587,10,29
157588,15,41
157592,8,41
157594,9,19
157596,1,3
157598,6,3
157599,1,3
157600,27,15
157604,5,23
157605,14,8
157606,3,13
157607,3,9
157609,28,33
157611,12,5
157612,11,18
157613,66,32
157615,54,137
157616,9,45
157618,37,63
157619,7,1
157620,12,8
157621,2,10
157625,25,43
157630,12,15
157634,12,8
157636,45,36
157638,5,55
157639,25,56
157640,7,45
157641,22,53
157642,11,37
157646,19,27
157648,11,39
157649,29,12
157650,3,32
157652,4,20
157653,4,218
157654,23,30
157671,19,17
157673,36,21
157674,6,12
157675,3,7
157679,33,17
157680,11,9
157681,19,14
157685,35,18
157687,3,8
157688,20,16
157689,23,26
157690,3,30
157691,6,39
157692,31,124
157693,1,13
157695,9,14
157696,0,4
157697,3,45
157698,22,21
157699,2,3
157700,2,18
157701,8,17
157703,8,20
157704,13,9
157705,1,10
157706,6,10
157707,34,66
157708,19,14
157709,3,37
157710,0,20
157711,26,24
157713,3,3
157714,7,58
157727,26,22
157729,0,3
157732,26,10
157736,7,18
157737,28,14
157739,7,31
157741,15,35
157743,2,0
157745,29,72
157748,14,21
157749,4,3
157750,54,75
157751,15,21
157752,84,92
157753,45,14
157755,11,36
157760,24,33
157761,13,9
157767,5,19
157768,17,23
157769,1,18
157770,5,9
157771,0,6
157772,0,3
157773,1,22
157774,3,15
157775,7,9
157776,43,25
157779,4,8
157782,6,36
157784,11,10
157785,9,29
157788,8,1
157789,17,39
157791,14,14
157792,10,8
157793,21,31
157794,11,11
157795,16,23
157796,31,23
157801,9,9
157803,24,63
157804,50,43
157805,22,81
157806,34,16
157807,3,1
157808,16,16
157809,13,3
157810,20,28
157811,6,8
157817,10,15
157818,15,12
157823,28,14
157830,6,9
157831,12,27
157833,6,9
157836,32,55
157842,54,1
157843,1,3
157844,9,33
157845,7,4
157847,1,3
157848,41,50
157849,9,3
157850,12,114
157857,1,15
157858,4,12
157859,49,30
157860,18,21
157863,3,14
157864,5,103
157865,18,38
157871,16,14
157874,39,88
157881,11,26
157892,3,53
157893,3,2
157895,10,244
157896,18,34
157899,17,25
157900,17,23
157901,14,6
157902,16,41
157905,7,4
157907,4,8
157908,31,26
157909,31,31
157914,7,8
157918,15,7
157920,5,4
157923,3,6
157925,9,2
157926,24,20
157929,3,9
157933,3,47
157934,1,9
157935,3,12
157936,4,7
157937,0,4
157938,0,22
157939,4,10
157940,0,1
157941,7,10
157942,10,13
157943,7,90
157945,29,13
157946,1,1
157948,0,2
157949,3,8
157950,19,3
157952,30,23
157955,1,1
157957,10,3
157958,2,0
157959,1,6
157960,32,30
157961,1,4
157964,39,143
157966,13,25
157968,18,41
157972,0,32
157977,12,14
157978,7,28
157979,8,7
157980,17,27
157982,20,20
157983,1,1
157986,0,4
157987,0,3
157988,6,23
157989,3,9
157990,6,8
157991,9,3
157992,1,0
157993,11,23
157994,24,54
157995,12,16
157996,17,12
157997,14,32
157999,30,137
158000,2,3
158001,10,17
158002,3,15
158003,61,81
158006,12,10
158015,0,12
158021,3,22
158022,8,5
158024,5,8
158025,0,7
158026,10,10
158027,26,35
158033,13,4
158034,17,17
158038,53,22
158041,33,61
158043,20,0
158045,50,43
158049,24,23
158051,4,25
158052,16,23
158053,50,29
158057,43,56
158058,8,8
158060,10,6
158062,18,27
158063,23,34
158064,6,53
158065,12,8
158066,2,14
158068,14,20
158069,28,24
158071,5,0
158073,44,76
158074,13,11
158077,0,9
158079,16,12
158082,4,6
158083,9,19
158084,8,14
158085,5,25
158086,31,36
158087,24,68
158090,17,14
158092,51,22
158093,20,83
158094,5,34
158095,11,16
158096,14,13
158097,4,13
158098,5,0
158099,43,50
158100,6,6
158102,12,49
158104,1,5
158105,14,14
158108,2,15
158109,30,25
158110,11,40
158113,15,11
158114,38,9
158115,30,34
158117,26,30
158118,14,34
158120,2,34
158121,9,29
158122,3,14
158124,24,22
158126,8,11
158127,33,91
158128,6,14
158129,7,14
158131,10,135
158132,34,23
158133,0,7
158134,20,40
158137,4,0
158143,13,6
158144,7,24
158145,8,3
158148,8,7
158153,31,28
158154,8,4
158155,1,0
158156,1,2
158158,1,4
158159,7,7
158162,27,3
158166,2,41
158167,10,18
158168,25,44
158169,6,8
158171,19,28
158172,8,5
158173,2,11
158174,0,18
158175,15,8
158176,15,28
158177,2,1
158178,16,5
158179,14,16
158182,67,71
158183,17,30
158184,23,59
158185,54,26
158186,30,46
158187,14,12
158188,56,28
158189,60,82
158190,5,15
158191,0,19
158193,33,40
158194,9,30
158196,28,60
158197,9,54
158198,7,2
158199,33,31
158200,5,6
158201,7,0
158203,5,9
158204,1,1
158205,15,13
158206,4,39
158207,36,63
158208,30,19
158209,29,27
158212,3,4
158213,15,6
158214,24,7
158219,2,2
158222,7,5
158231,12,15
158232,5,9
158235,18,8
158236,13,19
158237,54,43
158239,7,39
158240,32,31
158241,19,43
158242,9,9
158245,63,74
158249,7,18
158252,22,20
158253,33,20
158254,21,35
158255,36,36
158257,19,24
158258,22,70
158259,3,0
158260,18,6
158261,0,10
158262,5,4
158265,6,18
158266,18,20
158267,12,10
158268,7,16
158271,8,9
158272,1,3
158275,1,4
158276,15,8
158277,17,14
158281,2,3
158285,12,53
158293,1,2
158304,34,24
158306,16,48
158308,4,5
158310,17,42
158311,3,11
158312,1,137
158313,33,33
158314,0,41
158316,61,28
158317,20,33
158318,25,33
158319,4,47
158320,8,20
158321,0,5
158324,15,18
158327,16,26
158328,1,5
158332,0,5
158333,8,2
158335,15,4
158336,38,21
158338,30,36
158340,19,57
158341,17,62
158343,53,31
158347,24,10
158349,27,12
158350,18,19
158353,0,1
158354,35,9
158355,19,13
158357,10,2
158358,7,3
158360,42,45
158364,9,8
158365,5,5
158367,10,7
158368,9,15
158372,14,18
158373,19,11
158376,34,24
158377,2,42
158378,27,37
158379,35,54
158382,54,53
158383,32,29
158386,35,45
158387,28,57
158389,14,23
158397,4,3
158399,1,18
158401,16,27
158403,1,12
158404,10,26
158405,3,34
158406,14,28
158408,31,24
158409,1,8
158410,6,6
158412,17,4
158413,16,23
158414,40,20
158417,37,41
158421,5,8
158422,15,17
158423,6,42
158424,31,27
158426,12,37
158427,6,9
158432,83,58
158433,18,28
158435,12,33
158436,12,33
158438,26,26
158439,1,87
158440,42,99
158441,49,60
158443,22,19
158444,22,4
158446,66,50
158447,18,11
158450,133,9
158451,43,60
158452,28,30
158453,31,42
158454,25,12
158456,22,28
158457,28,18
158458,13,8
158461,31,30
158462,11,31
158463,10,14
158464,3,9
158466,12,30
158468,15,17
158471,14,36
158473,27,56
158478,9,21
158482,31,29
158483,33,40
158486,34,52
158488,0,1
158493,6,24
158495,12,9
158497,14,23
158498,16,33
158499,20,19
158500,35,47
158502,50,59
158505,4,6
158510,9,16
158512,33,24
158513,4,16
158514,0,11
158515,9,21
158516,16,72
158518,21,15
158520,18,5
158523,8,12
158525,7,22
158526,14,17
158528,21,12
158530,20,30
158531,25,36
158533,34,62
158534,15,26
158536,11,23
158538,19,17
158542,21,58
158543,5,10
158546,5,15
158549,23,23
158551,4,22
158553,6,6
158554,1,2
158555,2,8
158559,21,15
158563,52,76
158564,16,7
158565,51,50
158567,29,2
158570,17,18
158571,11,4
158576,12,6
158577,10,8
158580,9,9
158581,75,139
158582,2,3
158588,27,42
158589,29,108
158591,69,29
158593,23,11
158594,6,19
158595,11,6
158596,40,24
158597,46,34
158599,32,28
158601,20,24
158602,5,24
158603,38,68
158606,1,12
158607,26,43
158608,38,23
158615,19,8
158617,29,22
158619,9,5
158621,27,8
158625,19,11
158629,37,53
158630,29,31
158631,7,4
158633,17,13
158636,21,29
158637,14,11
158638,2,61
158639,0,8
158641,4,21
158642,3,21
158643,0,46
158644,0,12
158645,2,20
158646,0,366
158647,0,8
158648,0,42
158649,0,4
158650,0,7
158651,0,14
158652,0,10
158653,33,35
158654,2,102
158655,1,96
158656,96,59
158659,12,17
158661,45,57
158662,48,35
158663,14,8
158664,9,11
158670,1,1
158672,32,11
158674,66,38
158675,5,2
158678,10,57
158679,28,69
158681,67,75
158682,1,0
158684,6,3
158685,12,45
158688,13,40
158691,4,11
158692,15,50
158693,11,12
158694,9,6
158696,9,2
158697,40,14
158698,42,36
158700,30,11
158705,20,16
158706,0,15
158707,27,14
158710,41,16
158712,9,30
158713,6,8
158715,24,21
158719,5,3
158720,1,1
158721,6,22
158725,6,5
158736,34,27
158737,18,11
158738,27,35
158739,35,23
158740,31,30
158742,18,17
158743,1,1
158745,4,5
158747,42,21
158751,23,10
158752,3,1
158754,0,62
158755,1,2
158756,0,4
158757,5,27
158758,0,3
158759,0,6
158760,0,28
158761,0,10
158762,13,19
158763,2,5
158764,1,61
158766,2,31
158767,11,89
158768,1,93
158769,0,8
158770,42,37
158772,17,13
158773,7,6
158775,1,1
158776,8,11
158777,7,10
158780,10,13
158782,13,43
158783,7,8
158784,21,32
158785,88,79
158786,46,64
158788,23,55
158789,7,9
158793,20,12
158797,18,22
158799,33,55
158804,11,20
158811,0,31
158814,28,70
158815,0,2
158816,1,13
158817,2,25
158818,0,15
158819,3,119
158820,0,246
158821,0,1
158822,10,52
158823,8,24
158824,1,11
158825,14,15
158826,2,16
158829,14,5
158830,4,3
158832,16,13
158835,19,21
158837,14,53
158842,27,43
158843,1,4
158848,13,33
158850,10,2
158852,23,21
158853,50,33
158854,22,24
158855,8,6
158856,14,10
158858,16,11
158859,25,13
158860,10,29
158862,7,10
158863,17,12
158866,11,8
158873,22,22
158878,6,11
158879,5,18
158880,0,8
158882,11,34
158884,5,27
158885,9,28
158890,4,3
158891,11,39
158892,0,3
158893,7,13
158894,31,21
158896,12,7
158897,22,78
158900,1,0
158906,29,33
158910,50,58
158913,46,43
158914,44,35
158916,4,75
158917,23,23
158918,13,10
158920,0,6
158922,3,36
158923,2,3
158924,3,5
158926,14,47
158927,8,17
158928,4,36
158930,2,12
158931,6,20
158932,2,46
158933,5,5
158934,7,12
158935,6,2
158939,9,9
158941,5,38
158944,25,45
158945,49,35
158947,19,9
158949,9,76
158951,14,22
158952,5,21
158959,10,11
158963,12,14
158964,8,11
158965,22,24
158968,9,7
158969,37,12
158970,2,1
158971,6,1
158972,23,21
158974,14,14
158975,24,10
158976,7,31
158977,1,0
158978,62,119
158979,1,22
158981,5,6
158983,30,21
158984,8,2
158985,36,25
158986,13,7
158991,14,25
158992,4,8
158994,23,14
158995,11,15
158997,2,14
158999,22,60
159001,8,34
159002,13,3
159003,11,14
159006,12,9
159008,9,59
159012,2,2
159013,48,14
159014,6,6
159016,7,5
159017,2,5
159018,6,39
159020,30,29
159031,26,21
159035,21,22
159036,39,56
159038,16,7
159043,17,12
159045,25,27
159046,52,15
159047,2,19
159048,34,24
159051,34,22
159055,3,1
159058,21,51
159061,7,4
159062,28,44
159063,4,10
159064,8,6
159069,0,1
159074,27,52
159076,11,11
159078,6,9
159083,19,8
159086,8,6
159088,22,50
159090,57,23
159092,39,39
159100,41,48
159103,14,18
159105,31,26
159106,27,50
159112,56,28
159118,39,74
159121,31,47
159122,29,23
159128,1,2
159131,3,2
159132,8,13
159135,11,12
159137,3,3
159138,6,9
159141,22,37
159142,17,31
159145,1,0
159147,8,20
159150,4,8
159154,9,16
159159,12,1
159163,26,18
159165,24,25
159171,9,35
159174,17,2
159175,2,14
159176,13,29
159184,20,0
159187,0,4
159188,2,16
159189,5,11
159191,8,7
159192,0,14
159193,4,4
159194,9,2
159195,1,7
159196,0,5
159198,23,5
159199,2,10
159203,1,6
159208,6,11
159211,26,25
159215,23,12
159216,19,43
159219,7,1
159228,19,43
159232,38,191
159233,2,6
159235,0,3
159241,5,8
159254,2,22
159255,9,13
159258,12,26
159270,16,31
159272,36,67
159273,6,6
159275,12,10
159279,11,9
159284,33,34
159288,6,12
159289,5,57
159292,29,31
159300,3,4
159302,72,55
159304,4,12
159310,26,42
159316,3,15
159317,9,10
159318,20,22
159322,3,14
159326,2,1
159339,16,7
159342,8,13
159344,6,4
159345,8,14
159346,2,7
159347,28,13
159351,34,30
159352,18,15
159353,19,19
159355,32,52
159357,35,13
159358,82,89
159362,25,19
159363,33,75
159367,16,21
159369,2,7
159370,25,44
159385,3,11
159388,0,6
159389,0,11
159390,0,5
159392,1,14
159394,3,3
159397,9,15
159399,12,14
159400,39,33
159402,4,6
159404,7,14
159408,38,45
159410,37,20
159413,6,23
159416,39,13
159419,38,26
159420,25,24
159428,0,11
159429,3,302
159430,0,76
159431,0,5
159434,1,11
159450,21,8
159452,6,2
159454,2,2
159455,8,12
159460,2,0
159462,5,4
159464,0,1
159467,0,5
159468,0,22
159470,0,173
159471,0,15
159472,13,8
159474,1,0
159475,20,8
159477,8,13
159478,1,0
159479,2,1
159480,16,11
159483,24,38
159484,2,6
159487,17,13
159488,5,3
159489,6,3
159492,10,8
159493,16,19
159494,7,17
159500,13,74
159503,10,59
159506,38,109
159507,15,14
159511,1,3
159516,7,14
159517,9,16
159519,4,11
159523,1,1
159531,39,37
159532,2,1
159535,10,15
159536,12,89
159537,16,10
159538,8,11
159540,4,4
159541,15,15
159542,6,3
159543,5,119
159544,12,41
159546,11,19
159548,11,19
159552,6,22
159555,13,8
159556,39,41
159557,10,21
159558,18,129
159559,35,31
159560,7,14
159566,44,20
159568,38,49
159570,8,4
159573,6,9
159574,14,11
159575,8,1
159579,2,5
159580,54,35
159581,8,9
159589,11,0
159590,6,15
159593,0,6
159594,8,11
159600,8,12
159601,7,8
159605,2,5
159608,10,13
159612,0,1
159616,28,15
159618,11,13
159619,18,14
159620,19,41
159625,4,7
159626,41,58
159627,26,21
159630,8,5
159638,2,0
159639,7,6
159640,0,4
159643,5,6
159645,4,3
159647,14,30
159649,23,8
159651,13,7
159654,12,13
159656,7,4
159657,41,36
159658,12,25
159659,28,10
159660,10,9
159661,36,47
159663,13,6
159665,22,2
159666,9,7
159667,11,11
159668,0,21
159671,0,1
159672,51,57
159675,12,19
159676,10,6
159696,1,28
159697,6,13
159698,11,10
159699,12,23
159705,15,7
159707,19,15
159708,15,27
159709,27,31
159711,17,4
159721,4,31
159723,12,2
159725,22,29
159726,10,5
159727,9,0
159729,1,2
159731,0,1
159738,10,3
159739,4,7
159741,1,2
159743,1,1
159747,8,29
159770,39,95
159771,4,44
159775,4,12
159779,2,4
159780,7,0
159781,42,34
159782,14,9
159783,3,3
159785,2,2
159786,20,11
159787,21,24
159788,1,13
159789,14,18
159791,0,22
159792,15,9
159800,4,2
159801,1,4
159803,14,43
159804,25,10
159805,42,60
159806,9,18
159808,21,12
159809,25,12
159811,26,13
159812,24,6
159813,12,0
159816,4,6
159817,16,4
159818,2,0
159820,10,18
159822,26,4
159823,7,15
159826,1,0
159828,1,0
159833,6,9
159834,15,35
159835,40,27
159855,11,9
159856,10,5
159858,20,30
159859,14,19
159860,20,16
159861,10,9
159864,1,0
159865,3,4
159866,10,8
159868,13,10
159869,16,10
159870,16,4
159871,8,2
159872,47,43
159874,11,12
159877,7,10
159878,8,2
159879,3,1
159880,0,2
159881,0,58
159883,26,27
159889,8,38
159890,6,1
159892,0,20
159893,6,24
159894,14,29
159897,7,29
159902,19,34
159920,29,25
159922,14,3
159923,19,4
159925,32,92
159933,23,9
159934,14,8
159936,16,2
159937,19,30
159938,2,47
159942,40,31
159943,2,6
159945,9,12
159946,24,28
159947,23,23
159948,13,5
159949,29,34
159950,8,8
159953,17,32
159955,20,7
159957,53,85
159958,11,18
159959,25,19
159960,23,17
159962,13,6
159969,0,10
159973,4,8
159976,10,16
159977,5,12
159978,2,38
159981,44,69
159984,11,21
159985,5,3
159986,27,22
159987,17,15
159991,23,22
159992,58,24
159993,5,3
159995,17,12
159996,13,6
159997,7,1
160000,29,19
160002,55,64
160004,91,50
160005,17,25
160006,49,24
160007,22,8
160008,8,74
160009,12,12
160010,8,22
160011,0,6
160012,66,71
160013,3,132
160015,21,32
160016,20,17
160017,36,17
160018,25,58
160019,0,4
160020,5,88
160021,22,156
160022,26,52
160023,2,77
160024,0,7
160025,0,5
160026,14,7
160028,25,20
160029,0,97
160031,13,21
160032,7,9
160033,3,41
160034,16,16
160036,6,10
160037,32,5
160038,2,0
160039,25,13
160040,7,18
160041,15,9
160042,19,27
160043,50,12
160044,12,7
160045,24,22
160047,0,4
160049,36,39
160050,1,5
160051,11,23
160052,39,57
160053,11,35
160054,10,28
160055,3,14
160058,2,9
160059,13,23
160060,18,20
160061,20,16
160062,23,46
160065,0,12
160066,9,22
160072,1,1
160075,33,69
160077,5,0
160080,1,14
160083,0,27
160088,0,7
160089,0,2
160090,6,22
160092,22,8
160095,61,55
160098,26,26
160099,42,28
160101,12,8
160104,22,7
160106,33,11
160107,35,16
160108,47,23
160109,15,6
160110,20,10
160111,14,8
160116,7,23
160117,17,157
160118,9,17
160120,8,6
160121,5,38
160122,54,54
160125,9,3
160127,1,1
160128,39,41
160129,19,24
160130,8,12
160133,15,26
160134,14,15
160137,0,4
160140,17,25
160146,3,2
160147,24,15
160148,3,1
160150,2,2
160153,1,0
160154,10,21
160155,14,4
160158,17,8
160159,4,4
160161,8,10
160162,20,30
160164,21,25
160165,18,17
160172,0,1
160173,0,47
160174,0,19
160175,21,23
160176,14,10
160177,51,29
160179,20,16
160181,9,26
160183,11,10
160184,15,21
160186,36,139
160189,10,10
160190,22,13
160192,13,22
160193,11,19
160197,2,6
160198,9,13
160200,11,24
160203,2,6
160205,9,32
160208,11,11
160209,27,38
160210,18,5
160211,38,38
160212,64,24
160213,0,1
160214,29,11
160215,0,1
160216,17,4
160218,13,9
160220,0,34
160221,30,49
160222,0,1
160223,8,7
160225,6,21
160226,4,89
160228,1,39
160229,5,8
160230,0,1
160232,0,18
160233,2,11
160235,4,11
160236,1,65
160237,8,136
160238,8,3
160241,0,2
160242,0,2
160243,0,1
160244,5,88
160246,22,103
160249,18,55
160250,1,83
160252,10,34
160253,18,72
160254,3,0
160255,25,20
160257,3,14
160259,4,7
160260,49,47
160261,0,1
160262,0,10
160264,10,26
160266,0,38
160267,1,75
160268,18,873
160270,1,44
160271,8,10
160274,2,50
160275,6,22
160277,28,19
160278,0,3
160279,5,15
160280,2,94
160281,0,94
160283,0,97
160285,13,31
160286,0,14
160287,0,9
160288,13,31
160289,0,47
160290,46,95
160291,18,41
160292,0,27
160293,24,67
160294,8,13
160297,18,8
160299,33,123
160302,16,32
160304,6,25
160306,6,7
160314,28,35
160316,28,17
160317,18,7
160319,7,10
160320,44,31
160321,20,17
160323,5,6
160324,8,7
160328,7,15
160336,1,1
160337,4,6
160338,20,31
160339,0,7
160340,4,14
160341,49,90
160342,15,16
160343,0,2
160344,2,1
160345,5,11
160346,5,18
160347,4,19
160352,5,26
160356,34,46
160357,13,46
160359,13,40
160361,24,16
160365,15,8
160366,5,10
160367,10,33
160369,14,10
160370,21,19
160371,28,29
160373,23,21
160374,30,22
160375,1,17
160379,8,5
160380,1,4
160383,3,32
160384,51,46
160386,6,35
160387,5,10
160388,9,24
160389,2,8
160393,9,6
160394,1,2
160398,6,11
160400,5,18
160401,9,152
160402,14,60
160403,12,121
160404,0,11
160405,8,5
160406,16,36
160408,7,23
160410,11,24
160411,4,25
160413,20,174
160414,3,7
160415,0,8
160418,0,69
160419,8,23
160420,0,8
160422,4,27
160426,9,7
160427,9,8
160428,13,1
160436,13,20
160438,18,11
160439,23,30
160440,0,12
160442,4,107
160443,50,45
160445,4,69
160446,4,4
160450,18,22
160456,10,47
160457,14,28
160458,30,29
160459,26,14
160461,23,38
160463,18,21
160467,19,30
160468,7,13
160471,13,6
160473,19,23
160474,17,44
160475,8,11
160479,23,10
160482,12,32
160483,7,7
160484,0,158
160485,34,50
160487,18,36
160488,19,32
160489,10,1
160492,20,46
160493,6,6
160496,9,4
160501,24,22
160504,2,1
160505,124,87
160506,3,7
160507,27,37
160511,6,13
160514,0,6
160515,24,47
160516,1,54
160517,2,15
160518,4,6
160519,5,0
160520,11,27
160521,0,10
160522,14,13
160524,6,12
160525,9,52
160526,0,2
160527,8,13
160528,4,0
160529,0,18
160530,1,72
160532,2,1
160534,2,3
160535,14,13
160538,13,12
160540,3,1
160543,19,35
160544,1,5
160546,41,71
160548,7,19
160551,3,8
160553,34,37
160555,9,9
160556,70,64
160557,4,10
160558,50,50
160560,13,7
160561,12,14
160563,0,14
160564,0,10
160565,2,0
160566,0,23
160567,4,1
160568,1,9
160570,3,10
160571,4,10
160572,0,20
160573,0,6
160576,4,60
160577,1,188
160578,4,5
160579,0,2
160582,29,22
160583,13,35
160585,2,9
160586,27,31
160587,11,30
160590,11,4
160597,17,31
160601,26,20
160603,11,16
160604,8,47
160605,11,11
160607,17,12
160608,3,9
160611,0,1
160612,0,2
160624,6,57
160625,0,20
160626,46,37
160634,16,87
160636,1,12
160637,14,30
160638,21,39
160639,77,76
160641,0,18
160642,4,42
160643,3,12
160644,1,2
160646,17,21
160650,22,8
160660,1,1
160662,29,18
160663,8,2
160665,81,85
160667,29,55
160668,21,34
160669,35,37
160670,7,10
160674,10,24
160676,25,23
160677,33,14
160678,5,9
160679,3,22
160681,0,3
160684,23,22
160686,2,27
160687,5,14
160695,12,6
160696,39,27
160698,0,4
160705,16,3
160707,21,27
160714,12,40
160715,27,14
160719,15,26
160720,10,15
160722,19,18
160723,13,17
160724,36,46
160725,6,2
160726,48,73
160729,6,12
160731,15,26
160732,25,8
160733,21,26
160736,1,0
160739,12,14
160740,64,55
160741,7,24
160743,32,25
160745,28,28
160746,25,20
160750,7,16
160751,13,11
160752,17,13
160754,12,16
160756,11,24
160758,10,10
160761,7,10
160762,0,13
160763,0,68
160764,0,3
160765,0,6
160768,0,8
160770,3,1
160771,4,44
160772,9,3
160773,17,22
160774,0,5
160775,4,25
160776,2,53
160777,10,3
160779,7,3
160780,17,16
160782,2,2
160784,34,37
160785,101,26
160786,1,1
160788,10,0
160790,12,10
160792,13,11
160793,2,1
160803,3,0
160805,2,1
160806,2,132
160807,10,7
160808,10,23
160811,2,2
160814,4,1
160818,21,16
160822,47,54
160823,34,79
160825,41,81
160826,61,48
160828,7,10
160832,37,36
160833,2,5
160835,6,7
160840,12,13
160842,18,13
160846,51,21
160847,7,0
160848,7,55
160849,9,30
160850,16,29
160851,0,11
160852,2,15
160854,23,22
160855,21,26
160858,22,37
160861,11,6
160862,14,38
160863,0,4
160864,0,7
160865,1,194
160866,0,5
160867,16,24
160868,1,2
160869,1,22
160870,1,35
160871,5,10
160872,1,2
160873,3,9
160874,12,8
160876,7,8
160878,2,6
160880,4,8
160885,5,1
160887,4,6
160888,18,22
160889,21,8
160890,9,5
160891,9,4
160892,0,9
160895,17,6
160896,9,19
160898,16,49
160900,77,112
160901,22,27
160903,81,43
160908,9,22
160909,30,25
160910,3,9
160911,14,16
160913,13,21
160914,27,22
160915,44,42
160917,1,0
160922,42,34
160923,9,24
160924,16,28
160925,17,24
160926,9,12
160927,3,5
160932,7,8
160936,4,11
160941,14,20
160943,34,46
160947,3,0
160949,18,67
160951,49,50
160952,4,18
160954,15,43
160955,12,3
160958,9,14
160959,18,15
160962,19,25
160964,9,93
160969,16,7
160970,18,25
160971,14,6
160973,0,11
160974,0,1
160975,8,5
160976,19,20
160977,0,1
160978,4,14
160979,0,11
160981,0,3
160982,20,17
160984,41,194
160985,3,9
160986,12,69
160989,5,9
160994,10,6
160995,23,15
160999,4,13
161003,3,1
161004,18,12
161008,1,97
161010,22,8
161011,5,2
161012,2,4
161015,30,11
161016,20,31
161018,23,25
161019,26,24
161020,10,102
