user_male,friends_male,friends_female
13528,24,13
13530,13,8
13531,13,16
13535,8,11
13536,15,26
13537,17,18
13538,0,419
13539,10,19
13540,26,20
13542,30,36
13543,7,3
13546,25,21
13547,33,19
13549,22,12
13550,23,32
13551,20,10
13552,5,11
13553,7,17
13555,5,27
13556,3,17
13557,21,24
13560,5,8
13561,17,23
13564,0,84
13565,11,30
13568,1,2
13569,25,14
13574,18,46
13575,2,5
13577,2,5
13578,15,16
13579,16,292
13581,7,27
13583,8,41
13584,14,41
13585,8,11
13586,16,12
13587,41,53
13588,1,3
13589,53,41
13590,48,39
13591,15,15
13593,49,20
13594,40,5
13596,42,35
13598,6,9
13599,35,27
13600,11,20
13601,9,8
13602,26,26
13603,26,20
13604,7,4
13605,42,51
13607,28,63
13609,74,50
13611,3,17
13614,4,5
13617,3,2
13618,5,4
13619,35,15
13621,5,28
13623,12,18
13624,9,10
13625,3,4
13629,9,57
13630,23,16
13631,26,74
13633,64,102
13634,6,19
13636,18,15
13639,19,18
13641,39,48
13642,20,27
13643,31,17
13644,23,41
13645,26,14
13646,51,24
13648,43,123
13649,14,49
13651,27,11
13652,8,4
13655,0,78
13656,33,53
13657,31,32
13658,41,43
13660,43,47
13661,29,18
13663,38,37
13664,7,9
13665,21,34
13667,40,46
13668,26,12
13669,42,38
13671,3,23
13675,45,92
13677,37,37
13679,18,21
13680,8,1
13681,26,16
13683,16,6
13684,18,10
13686,10,10
13687,54,3
13688,13,54
13689,6,9
13690,4,19
13691,20,11
13692,25,14
13693,16,39
13696,15,19
13697,14,22
13700,10,31
13701,9,20
13703,34,8
13705,2,10
13707,22,3
13708,14,9
13709,26,47
13711,34,98
13712,20,13
13714,29,24
13715,11,5
13716,11,7
13717,74,85
13718,15,25
13719,7,25
13720,14,22
13721,39,18
13724,5,11
13726,29,34
13727,0,14
13739,49,60
13740,22,12
13742,16,39
13744,17,8
13745,2,43
13746,16,15
13748,6,28
13749,31,28
13750,50,47
13753,18,18
13758,17,32
13760,15,61
13761,5,20
13762,39,35
13765,39,67
13767,14,7
13768,10,22
13769,29,15
13771,51,59
13774,20,20
13776,14,31
13777,17,20
13780,0,1
13782,17,59
13785,4,15
13786,10,39
13787,11,15
13788,1,4
13790,20,28
13791,24,39
13792,21,27
13793,0,2
13794,11,16
13795,7,11
13798,85,33
13799,18,28
13800,29,44
13801,51,22
13804,9,16
13805,41,38
13806,9,62
13807,25,14
13808,70,80
13810,2,23
13813,66,73
13817,66,247
13825,11,36
13826,25,45
13836,14,7
13837,45,114
13838,22,20
13840,13,53
13841,0,4
13842,23,10
13843,0,45
13846,0,10
13847,43,152
13848,0,171
13849,61,100
13850,11,27
13851,114,87
13853,15,6
13855,8,8
13857,24,31
13859,3,5
13862,15,18
13863,1,9
13866,24,28
13867,7,17
13870,0,11
13872,3,6
13875,5,0
13876,4,3
13881,3,6
13882,28,29
13889,51,49
13895,1,159
13904,35,32
13905,15,41
13908,13,16
13909,8,29
13910,10,26
13913,28,46
13914,7,29
13915,41,81
13917,8,32
13920,14,52
13921,12,3
13922,20,36
13927,10,23
13928,43,12
13929,24,6
13930,36,35
13931,0,11
13932,16,15
13933,0,1
13934,11,33
13935,80,54
13936,26,20
13937,53,47
13938,47,89
13939,4,101
13941,54,78
13942,26,18
13945,14,88
13948,0,62
13953,43,45
13956,20,5
13958,5,10
13963,54,43
13964,29,11
13965,16,23
13966,23,16
13969,3,5
13970,5,8
13971,6,23
13973,4,0
13974,9,7
13976,1,5
13977,19,9
13980,30,18
13981,57,55
13983,14,8
13984,5,10
13987,7,0
13988,50,24
13989,40,18
13991,34,7
13992,55,21
13995,5,10
13999,4,4
14006,29,19
14007,24,67
14011,26,10
14013,7,6
14014,28,22
14016,7,11
14017,12,25
14018,33,14
14022,3,6
14023,10,27
14024,8,19
14025,37,26
14026,0,7
14027,6,31
14028,1,11
14029,0,6
14031,19,13
14033,9,17
14034,12,13
14035,8,26
14036,18,21
14038,1,15
14040,5,27
14042,33,32
14047,19,70
14053,23,30
14062,0,12
14063,21,20
14065,25,24
14066,7,7
14067,20,80
14068,11,8
14069,6,11
14070,8,8
14071,25,84
14072,7,8
14073,13,7
14074,3,6
14075,6,33
14077,25,29
14079,11,24
14081,7,31
14082,4,31
14083,14,30
14084,12,16
14085,24,43
14086,39,56
14087,46,28
14091,1,0
14095,14,36
14096,8,13
14097,21,31
14099,8,2
14103,3,10
14104,20,17
14112,4,5
14116,27,10
14121,14,75
14122,13,9
14123,33,20
14125,18,33
14127,46,47
14128,0,2
14129,32,27
14130,11,10
14131,66,128
14133,35,17
14134,18,11
14136,3,0
14138,8,8
14139,23,35
14141,9,14
14145,20,15
14146,9,38
14149,2,4
14151,34,73
14152,50,98
14153,0,6
14155,30,48
14156,3,29
14158,8,20
14159,13,37
14160,70,63
14161,52,46
14162,9,14
14163,33,35
14164,27,45
14165,17,42
14166,16,4
14167,3,3
14168,5,4
14170,34,32
14177,10,18
14181,11,30
14184,41,72
14186,32,58
14189,10,20
14191,5,2
14192,26,24
14193,29,30
14194,3,3
14203,67,74
14207,5,3
14208,0,7
14209,67,114
14218,3,0
14220,28,104
14221,19,45
14222,0,33
14223,7,28
14224,12,20
14225,38,63
14226,25,22
14228,19,13
14229,18,53
14235,15,57
14241,21,11
14242,56,40
14243,23,19
14245,6,17
14250,26,46
14251,45,67
14252,42,28
14253,24,22
14254,6,10
14255,7,8
14256,3,0
14257,7,13
14258,52,85
14260,20,20
14261,11,19
14262,54,39
14263,23,8
14264,2,25
14265,6,12
14267,34,100
14269,12,16
14270,19,54
14278,20,52
14279,25,25
14286,11,22
14289,18,0
14290,13,22
14293,27,50
14294,23,24
14295,14,53
14296,69,90
14297,24,54
14298,37,46
14299,17,29
14300,1,6
14302,19,440
14303,5,21
14304,32,35
14305,28,54
14307,25,93
14308,30,20
14311,4,12
14314,3,97
14315,6,10
14317,9,29
14319,2,0
14320,46,23
14321,16,17
14322,3,7
14325,32,20
14326,87,207
14327,10,39
14329,1,28
14330,11,128
14332,15,10
14334,46,68
14335,9,22
14338,0,159
14339,70,38
14341,24,40
14345,0,3
14346,5,26
14347,3,2
14348,0,6
14349,0,12
14350,6,16
14351,1,29
14353,33,33
14355,5,7
14357,46,44
14359,3,2
14361,25,21
14369,8,49
14376,20,72
14377,1,24
14378,19,47
14379,6,90
14380,10,19
14381,0,11
14382,35,28
14384,0,37
14386,20,30
14387,19,30
14389,84,116
14391,3,11
14393,16,16
14395,7,19
14396,13,10
14397,16,163
14398,7,4
14399,3,10
14402,6,13
14404,1,4
14405,3,51
14406,7,5
14407,14,4
14408,45,74
14409,32,57
14418,6,6
14422,19,57
14423,12,38
14424,20,77
14426,10,18
14427,5,28
14428,37,25
14429,17,17
14430,0,129
14432,9,10
14433,35,57
14434,0,3
14435,9,77
14437,0,1
14438,1,11
14439,37,73
14440,26,58
14441,6,12
14442,1,0
14443,11,19
14446,30,26
14447,25,112
14448,4,10
14449,3,3
14453,44,83
14470,8,12
14471,16,25
14472,12,34
14474,15,24
14475,12,6
14476,12,22
14480,12,11
14481,21,4
14482,6,71
14484,18,44
14485,5,10
14486,12,5
14489,26,11
14490,4,3
14491,0,2
14492,11,33
14493,21,47
14497,26,23
14498,12,6
14499,43,87
14501,63,131
14504,17,27
14505,25,27
14506,11,143
14513,17,24
14518,16,29
14523,0,2
14525,0,1
14527,21,16
14528,4,25
14529,9,9
14530,4,16
14531,54,28
14532,14,46
14533,11,11
14537,62,59
14540,76,36
14545,23,10
14546,12,24
14547,39,73
14551,25,8
14552,12,36
14553,16,35
14555,3,0
14559,43,54
14561,4,36
14563,0,2
14569,13,26
14570,4,3
14571,2,5
14572,16,22
14577,1,0
14579,13,5
14580,18,32
14582,42,41
14584,45,52
14588,8,17
14593,47,20
14594,24,35
14596,16,8
14597,33,34
14605,40,72
14607,34,70
14608,9,25
14611,10,57
14612,13,9
14614,4,8
14616,16,23
14617,8,5
14618,16,23
14621,12,19
14623,11,6
14626,5,22
14627,14,12
14628,25,40
14629,30,20
14631,4,3
14637,9,16
14640,50,49
14641,2,23
14644,7,30
14645,41,117
14646,28,73
14647,24,26
14648,55,55
14649,51,52
14651,16,51
14652,47,45
14653,21,68
14654,18,89
14655,12,7
14657,23,35
14660,67,52
14662,28,56
14663,71,88
14664,4,7
14665,42,20
14669,15,33
14670,3,8
14675,26,40
14681,11,3
14683,31,49
14685,13,17
14686,6,8
14690,14,42
14696,28,58
14700,17,17
14701,24,13
14702,2,9
14704,7,27
14705,15,52
14706,50,79
14707,33,48
14708,5,8
14709,10,17
14710,17,21
14712,21,39
14713,15,22
14714,13,13
14719,3,2
14721,13,20
14723,6,13
14726,45,41
14727,7,3
14728,5,33
14729,16,14
14731,54,9
14732,18,39
14734,5,20
14735,5,1
14736,11,11
14737,19,5
14738,13,6
14739,7,136
14748,19,7
14755,27,38
14756,7,19
14757,31,29
14759,36,84
14760,16,39
14761,10,32
14763,41,57
14764,9,9
14765,18,57
14767,8,10
14769,10,10
14770,13,21
14771,13,16
14772,5,15
14773,31,13
14774,29,163
14776,15,111
14778,28,57
14779,7,5
14780,16,10
14784,8,207
14787,7,26
14788,12,8
14789,41,27
14793,29,4
14795,5,1
14799,15,9
14800,16,40
14801,19,19
14802,0,28
14804,39,32
14805,2,1
14812,33,13
14813,11,58
14817,16,13
14819,4,9
14820,17,57
14823,8,18
14824,73,23
14825,7,14
14826,30,22
14827,7,20
14829,33,50
14830,10,38
14832,29,53
14833,1,15
14835,14,20
14837,55,23
14839,7,8
14840,17,10
14841,77,46
14843,30,11
14844,5,11
14845,6,22
14846,28,52
14849,30,18
14851,40,32
14853,68,93
14856,0,1
14858,5,5
14863,16,13
14865,20,12
14868,32,21
14871,15,89
14872,15,19
14873,7,24
14874,8,16
14876,6,6
14877,10,96
14880,40,44
14881,1,11
14882,26,24
14883,17,44
14884,3,32
14886,23,16
14887,6,22
14888,0,5
14889,0,2
14891,10,18
14892,11,24
14894,0,2
14898,3,8
14899,11,13
14900,1,3
14901,6,12
14903,19,54
14908,6,18
14913,2,6
14914,9,14
14915,41,34
14919,6,3
14923,4,16
14925,5,4
14926,32,49
14928,7,5
14929,21,26
14932,30,17
14933,24,37
14938,33,38
14939,20,53
14942,48,110
14943,26,84
14944,44,22
14949,14,29
14951,17,19
14955,28,27
14963,50,88
14968,55,102
14969,1,5
14970,14,12
14972,24,31
14974,9,52
14975,7,7
14976,12,27
14977,22,12
14979,25,42
14980,17,51
14982,1,5
14983,15,30
14985,7,3
14986,8,4
14988,21,12
14989,6,28
14993,3,20
14996,0,9
14997,6,13
14998,0,6
15000,2,13
15003,2,10
15004,2,8
15005,2,3
15006,3,16
15007,1,87
15008,8,8
15010,13,12
15013,26,34
15018,1,25
15019,15,16
15020,8,4
15021,5,45
15022,74,119
15024,21,37
15026,70,61
15027,22,82
15028,47,44
15029,18,18
15030,28,30
15031,21,20
15032,12,20
15033,8,22
15035,7,18
15036,0,22
15037,11,23
15038,3,191
15040,15,9
15041,7,62
15059,1,6
15060,4,50
15063,11,11
15064,6,4
15065,2,5
15066,9,62
15067,6,5
15070,11,20
15071,7,48
15072,17,20
15075,0,850
15076,7,13
15077,1,10
15078,3,4
15079,23,37
15080,10,44
15081,3,141
15082,11,7
15083,11,18
15084,17,8
15085,4,13
15086,90,253
15087,10,27
15090,16,5
15091,0,1
15092,42,93
15093,40,16
15095,26,19
15097,3,16
15100,65,65
15101,25,230
15102,21,45
15105,30,26
15106,15,17
15107,39,1
15108,20,44
15111,5,1
15112,4,11
15113,5,8
15114,17,14
15116,6,74
15117,34,83
15118,26,8
15119,14,17
15120,8,3
15121,9,16
15122,6,15
15123,26,17
15125,6,13
15127,25,30
15128,35,31
15129,27,66
15130,22,7
15154,26,155
15167,0,154
15168,0,3
15170,58,25
15180,14,24
15183,2,4
15187,25,15
15189,13,4
15190,15,19
15191,35,53
15192,24,36
15193,5,20
15195,23,40
15196,14,30
15197,23,14
15198,9,15
15199,19,13
15201,2,5
15202,3,31
15203,1,61
15204,11,7
15205,0,4
15206,1,2
15207,6,31
15210,27,85
15211,1,59
15213,11,21
15214,13,14
15217,16,47
15218,28,20
15220,7,31
15221,1,2
15222,32,127
15226,5,16
15228,29,40
15229,63,80
15230,17,5
15231,6,14
15233,35,74
15234,36,13
15235,20,44
15236,55,145
15237,37,51
15238,5,10
15248,27,28
15259,9,6
15261,7,1
15262,11,15
15263,13,39
15264,17,31
15265,10,34
15266,21,13
15267,10,28
15268,7,922
15270,10,55
15273,6,25
15274,6,18
15275,7,9
15277,4,8
15278,0,1
15279,0,9
15280,0,1
15281,4,6
15282,12,25
15283,18,26
15284,19,27
15286,9,17
15287,15,10
15288,12,45
15289,8,50
15290,10,10
15291,17,23
15292,8,15
15295,31,55
15296,0,42
15297,1,54
15298,29,29
15300,25,17
15301,20,27
15302,8,19
15303,0,49
15305,20,20
15306,81,173
15308,1,22
15309,18,15
15310,12,34
15311,42,24
15312,12,94
15313,18,44
15314,18,29
15315,2,4
15317,1,32
15318,6,31
15319,12,52
15320,17,103
15321,10,53
15322,16,4
15323,5,80
15324,12,10
15325,25,39
15327,91,108
15329,34,15
15330,22,39
15332,39,29
15333,47,251
15334,21,10
15336,24,18
15337,22,23
15338,9,7
15339,7,2
15340,42,13
15341,27,40
15342,22,6
15343,12,58
15344,2,29
15345,10,17
15347,47,88
15350,0,14
15351,3,8
15352,8,8
15353,10,4
15354,5,9
15378,7,2
15380,7,19
15381,3,32
15382,5,8
15383,2,7
15384,0,40
15385,77,79
15386,5,2
15387,23,33
15388,22,84
15389,0,5
15390,41,27
15395,0,1
15396,7,41
15399,3,79
15400,9,8
15401,40,29
15402,12,37
15403,4,46
15405,9,18
15406,14,30
15407,3,93
15409,35,31
15410,32,15
15411,5,7
15413,12,17
15414,9,5
15416,4,13
15418,9,19
15421,21,16
15422,0,7
15423,18,13
15424,14,58
15426,6,11
15427,29,28
15428,7,10
15429,32,15
15430,12,46
15432,2,13
15433,21,27
15434,26,40
15435,0,5
15436,4,81
15437,12,21
15440,20,39
15441,46,108
15444,0,18
15446,50,43
15461,12,6
15462,28,62
15464,2,1
15466,22,105
15467,25,0
15468,7,0
15471,13,19
15472,2,5
15473,27,37
15477,14,13
15478,14,26
15480,11,11
15481,15,34
15482,3,10
15484,12,16
15486,7,11
15489,10,37
15490,12,13
15491,27,60
15494,3,106
15495,30,44
15498,11,10
15502,13,26
15503,72,77
15505,32,22
15508,33,21
15510,7,22
15511,58,37
15512,2,2
15513,14,5
15514,34,63
15515,6,2
15516,24,17
15520,14,40
15521,2,5
15523,31,45
15528,7,8
15530,9,29
15531,45,88
15533,16,29
15534,9,91
15536,12,22
15537,2,138
15538,4,16
15539,8,37
15544,24,31
15548,35,79
15549,7,10
15550,2,6
15551,32,29
15552,61,16
15553,5,11
15554,25,61
15555,28,18
15558,8,19
15559,28,51
15560,36,22
15565,32,42
15567,50,66
15569,11,9
15570,15,9
15571,4,18
15572,12,14
15573,32,26
15574,31,28
15577,16,83
15580,33,11
15581,33,48
15582,57,64
15585,18,13
15586,41,57
15588,8,10
15590,27,14
15591,22,29
15592,25,61
15594,12,16
15595,0,12
15597,9,14
15598,31,21
15599,20,22
15600,11,33
15602,26,22
15603,19,20
15604,0,8
15605,3,5
15606,13,12
15607,11,9
15609,38,12
15615,12,12
15617,21,36
15618,1,42
15619,8,145
15620,14,6
15621,42,16
15624,39,95
15625,8,2
15626,11,16
15627,25,19
15628,4,8
15631,30,55
15632,0,15
15636,2,24
15637,28,29
15640,14,12
15642,4,18
15643,13,39
15644,2,13
15646,32,59
15648,8,14
15650,6,14
15652,13,15
15654,15,30
15655,13,70
15659,48,70
15660,26,51
15661,3,7
15662,66,140
15663,8,13
15665,12,37
15666,20,18
15667,18,41
15669,4,24
15671,13,16
15673,16,15
15674,22,16
15676,26,124
15677,25,21
15678,17,90
15680,13,8
15682,22,16
15684,32,32
15685,36,38
15686,16,61
15687,36,26
15689,38,40
15690,12,60
15691,37,22
15695,0,10
15697,16,47
15698,1,36
15699,2,8
15700,0,24
15701,5,33
15702,14,17
15703,13,95
15705,18,326
15706,46,31
15707,14,20
15708,3,27
15709,11,12
15711,3,25
15712,20,25
15713,18,9
15717,27,27
15718,22,29
15721,12,6
15725,0,9
15726,2,14
15727,9,12
15730,1,5
15732,71,214
15733,28,25
15735,17,172
15736,46,88
15743,26,42
15747,4,29
15748,7,8
15749,12,24
15750,65,104
15752,12,11
15757,10,17
15758,21,120
15759,13,10
15760,14,17
15761,23,26
15764,13,16
15765,23,26
15766,18,26
15769,3,1
15770,0,4
15772,0,26
15773,20,17
15774,23,21
15775,9,88
15776,16,20
15777,6,5
15778,14,20
15781,47,66
15782,8,12
15784,24,48
15786,8,8
15787,7,46
15789,36,81
15790,68,40
15791,0,6
15793,27,80
15794,7,99
15795,54,75
15800,29,72
15801,7,19
15802,15,8
15803,2,39
15804,30,17
15805,57,28
15808,32,51
15809,20,21
15810,5,13
15812,11,44
15816,18,11
15817,13,47
15818,2,17
15819,4,6
15822,6,39
15823,2,8
15824,0,35
15825,16,36
15826,4,4
15827,1,5
15828,5,13
15830,3,22
15831,20,10
15833,26,71
15834,31,38
15839,7,14
15843,19,82
15847,12,55
15848,23,10
15849,11,26
15850,43,36
15853,7,50
15854,8,17
15855,23,33
15856,7,16
15857,20,10
15858,11,73
15859,9,14
15867,24,37
15870,1,9
15871,4,2
15872,7,6
15873,3,6
15878,13,4
15879,7,4
15883,46,25
15884,39,40
15885,9,41
15886,18,9
15887,26,114
15888,0,27
15889,0,13
15890,30,30
15891,15,35
15892,34,52
15893,17,25
15894,18,67
15895,0,11
15896,1,5
15897,35,39
15898,0,5
15899,6,33
15900,17,26
15901,3,46
15902,25,56
15903,7,35
15904,6,13
15907,14,9
15908,2,2
15910,12,66
15914,22,51
15917,0,50
15918,23,24
15920,3,18
15921,8,13
15922,8,30
15924,4,3
15925,13,6
15929,4,6
15930,3,12
15931,0,4
15937,3,15
15939,8,9
15941,4,6
15943,17,9
15944,23,15
15946,17,7
15947,31,64
15948,20,30
15949,18,16
15950,24,121
15951,17,18
15952,6,14
15953,20,13
15954,5,37
15955,7,3
15957,18,28
15958,18,26
15959,28,24
15961,12,57
15963,2,8
15964,3,24
15965,25,44
15969,8,58
15970,9,79
15971,23,59
15972,0,25
15973,0,9
15974,79,159
15976,8,54
15977,0,9
15980,5,22
15981,42,48
15982,21,25
15983,34,49
15984,7,33
15986,0,2
15987,10,13
15989,45,33
15990,12,9
15994,2,127
15995,0,4
15997,6,24
15998,0,2
16001,25,22
16002,16,27
16004,8,40
16005,12,20
16006,0,8
16007,12,23
16008,0,12
16009,3,28
16010,3,10
16011,0,26
16012,17,21
16013,4,8
16016,9,16
16017,50,138
16018,0,5
16019,38,60
16020,2,17
16021,41,44
16022,20,99
16023,22,61
16024,16,28
16027,7,38
16028,11,45
16031,19,61
16032,1,15
16033,3,2
16034,37,83
16036,3,12
16038,15,142
16040,0,8
16041,36,232
16042,1,18
16043,30,78
16045,1,32
16046,18,30
16047,0,6
16048,54,58
16049,0,14
16050,11,398
16051,0,16
16052,0,8
16053,3,242
16054,2,35
16055,1,8
16056,0,15
16057,0,3
16060,3,3
16064,22,18
16066,45,48
16067,2,42
16068,21,11
16069,0,1
16070,23,39
16071,0,4
16072,5,26
16073,0,102
16074,1,60
16075,1,10
16078,0,2
16079,4,8
16080,0,1
16082,1,136
16083,48,94
16084,1,68
16087,57,76
16088,37,55
16090,40,55
16091,28,98
16092,0,7
16094,0,8
16095,4,13
16096,1,12
16097,44,103
16098,7,39
16099,63,202
16100,14,16
16101,9,8
16102,8,6
16104,1,0
16105,0,5
16107,0,4
16108,0,29
16109,17,7
16110,6,33
16111,0,4
16112,3,7
16115,22,19
16117,11,10
16119,4,11
16120,31,102
16121,1,11
16122,0,10
16123,21,34
16124,12,27
16125,0,9
16126,19,49
16127,16,110
16128,7,14
16129,0,14
16130,6,4
16131,0,23
16133,7,12
16135,15,15
16136,14,5
16139,12,34
16141,9,79
16143,1,0
16144,16,20
16145,0,10
16147,18,16
16148,19,17
16149,45,17
16150,8,12
16151,6,12
16153,2,15
16154,28,56
16155,13,51
16156,25,47
16157,29,85
16158,16,31
16159,8,43
16160,23,28
16161,1,1
16162,15,54
16163,12,22
16164,21,6
16165,37,58
16166,0,40
16167,10,17
16168,31,64
16169,5,9
16170,48,66
16171,4,13
16172,10,14
16173,1,1
16175,1,8
16177,0,3
16179,0,5
16180,48,57
16181,2,16
16182,6,5
16183,0,3
16184,0,2
16185,3,14
16186,19,1
16187,17,31
16188,8,17
16191,10,15
16192,14,21
16194,44,70
16196,10,35
16199,2,10
16200,0,11
16202,0,13
16205,22,43
16209,5,19
16211,0,29
16212,5,8
16213,35,25
16214,37,59
16215,39,52
16217,3,14
16218,32,99
16220,36,43
16221,6,26
16222,2,14
16223,7,10
16224,3,44
16226,33,37
16227,6,15
16228,49,118
16229,8,4
16230,17,63
16231,17,24
16232,37,61
16233,9,16
16234,7,30
16235,1,5
16236,15,17
16237,15,36
16238,14,27
16240,8,82
16242,24,96
16245,14,39
16246,7,8
16248,69,157
16250,2,10
16251,13,20
16252,6,7
16253,7,22
16254,60,49
16257,5,9
16258,7,8
16260,0,31
16261,0,38
16262,1,6
16264,0,16
16265,0,52
16266,4,37
16267,1,95
16268,12,17
16270,33,17
16271,7,14
16273,23,67
16274,20,10
16275,10,13
16277,11,7
16278,6,71
16279,43,123
16281,12,30
16282,5,15
16283,2,21
16297,16,36
16299,10,4
16300,3,207
16301,11,51
16303,6,8
16304,8,31
16305,4,11
16308,23,17
16309,6,4
16315,22,51
16318,16,9
16320,37,36
16322,3,14
16324,39,34
16325,30,23
16326,17,62
16327,7,18
16328,7,12
16331,52,97
16332,21,16
16333,10,24
16334,4,5
16342,2,33
16344,56,21
16345,0,10
16346,4,18
16347,11,52
16350,19,14
16351,14,94
16353,7,8
16354,23,39
16355,80,101
16356,14,21
16359,0,21
16361,46,28
16362,23,55
16363,29,18
16365,51,45
16368,46,69
16371,43,30
16373,15,14
16376,35,31
16377,56,73
16379,36,29
16381,21,89
16385,8,37
16386,13,32
16387,6,22
16389,16,11
16390,0,2
16391,7,5
16392,8,4
16393,15,16
16395,0,1
16396,14,13
16398,8,35
16399,6,14
16400,20,21
16402,14,5
16404,8,102
16405,25,39
16406,15,100
16412,117,87
16413,23,68
16414,3,31
16415,7,6
16416,10,50
16417,3,3
16418,57,45
16419,12,27
16420,34,17
16421,12,4
16423,0,16
16424,34,51
16426,15,30
16427,45,120
16430,44,72
16433,6,6
16438,26,11
16443,2,9
16449,3,8
16450,12,8
16451,12,3
16454,44,38
16457,15,149
16459,3,76
16460,5,26
16461,1,64
16462,0,6
16465,5,96
16467,5,23
16468,5,547
16469,13,10
16470,1,55
16471,15,8
16472,33,44
16474,7,20
16479,33,77
16481,32,80
16482,59,57
16484,35,40
16485,23,144
16487,5,8
16489,27,744
16490,13,21
16491,14,14
16492,13,27
16493,31,81
16494,8,8
16496,17,88
16497,13,65
16501,20,19
16503,37,218
16504,20,13
16508,6,86
16509,24,28
16512,3,11
16515,6,9
16518,5,78
16522,29,46
16523,27,48
16526,6,12
16529,0,8
16530,9,15
16532,2,12
16534,10,19
16536,31,53
16537,0,7
16538,17,58
16539,39,30
16540,5,27
16541,22,29
16542,0,24
16543,6,31
16544,3,24
16545,12,473
16546,235,277
16547,0,13
16548,1,17
16549,2,12
16550,10,39
16552,14,15
16554,3,12
16558,7,7
16560,20,28
16563,55,54
16567,2,11
16568,19,32
16569,14,108
16570,18,34
16571,46,86
16572,8,73
16573,16,28
16574,94,30
16575,34,27
16577,33,23
16581,22,113
16584,53,85
16585,29,52
16586,38,61
16587,43,117
16588,13,22
16590,11,11
16591,27,37
16592,2,2
16593,0,6
16594,12,8
16595,3,12
16596,15,9
16597,5,4
16598,15,17
16603,0,6
16604,0,12
16606,12,9
16608,0,194
16609,57,59
16613,48,59
16614,0,80
16618,8,24
16619,19,6
16620,8,16
16621,0,38
16624,61,68
16625,15,25
16628,6,33
16629,0,4
16631,11,31
16632,61,47
16633,40,40
16634,3,20
16636,8,8
16638,15,17
16639,0,33
16641,42,115
16644,23,27
16645,7,19
16646,16,14
16649,28,26
16650,3,27
16656,11,8
16658,5,8
16660,35,67
16664,20,15
16666,7,2
16671,15,12
16672,12,22
16673,18,9
16674,0,11
16675,31,30
16678,0,9
16681,28,1
16683,3,16
16684,43,45
16685,0,5
16686,11,33
16687,68,79
16688,42,60
16689,1,30
16690,6,27
16691,9,24
16693,12,27
16694,8,40
16695,27,21
16696,0,10
16697,32,131
16699,20,19
16701,18,16
16702,32,44
16703,34,28
16704,0,9
16705,0,40
16706,8,53
16707,6,11
16709,20,13
16711,20,48
16713,39,30
16714,1,35
16715,33,14
16716,42,31
16717,36,253
16719,0,46
16720,23,24
16721,16,71
16722,11,90
16723,11,80
16725,22,33
16727,18,151
16728,19,35
16729,21,52
16731,13,14
16733,10,12
16737,37,45
16742,12,24
16743,34,75
16744,30,78
16745,17,8
16746,4,11
16749,3,76
16751,49,44
16752,15,13
16753,15,84
16754,0,47
16757,41,27
16758,5,14
16759,49,31
16760,4,5
16761,7,33
16763,26,53
16764,59,84
16765,25,30
16766,32,18
16767,3,40
16768,44,53
16769,22,29
16770,6,16
16771,9,14
16772,43,93
16774,38,13
16775,9,4
16776,30,57
16777,29,26
16778,32,50
16779,36,21
16780,46,52
16781,12,6
16782,1,68
16790,28,23
16795,29,31
16799,16,8
16804,16,19
16805,10,30
16806,6,26
16807,13,4
16808,6,10
16811,3,21
16813,34,65
16814,16,10
16815,24,22
16818,19,68
16820,34,30
16823,26,24
16825,14,66
16826,10,30
16827,41,19
16829,3,25
16831,24,6
16833,62,62
16834,1,0
16836,2,2
16837,52,91
16838,5,4
16839,23,43
16840,22,15
16842,20,13
16843,6,6
16845,8,8
16846,66,56
16847,72,93
16849,26,30
16851,19,20
16853,17,29
16854,31,27
16858,15,6
16861,18,19
16863,4,11
16866,14,27
16867,1,1
16868,24,26
16872,0,85
16873,0,125
16875,23,36
16876,45,198
16877,29,28
16878,32,35
16879,13,22
16880,4,7
16887,23,25
16888,4,28
16890,20,795
16891,30,32
16892,16,21
16893,25,74
16901,8,27
16905,11,21
16907,18,27
16914,9,28
16917,11,21
16920,1,5
16921,21,14
16924,22,13
16925,32,62
16926,6,1
16927,11,29
16929,10,24
16930,54,72
16932,19,29
16934,50,29
16935,59,82
16936,20,29
16937,4,5
16938,12,49
16940,3,21
16941,5,4
16942,0,17
16943,28,20
16944,48,57
16945,15,11
16950,26,27
16953,62,52
16955,16,19
16958,15,13
16960,5,4
16962,0,1
16964,15,23
16966,23,20
16968,15,4
16970,35,61
16972,12,7
16977,10,18
16978,50,64
16979,38,32
16980,18,73
16983,7,7
16984,20,10
16985,106,135
16990,26,53
16991,19,42
16992,1,8
16994,11,7
16995,12,10
16996,37,55
16997,5,15
17000,5,16
17001,36,78
17002,10,25
17006,14,16
17008,8,27
17009,0,2
17010,10,9
17012,15,26
17013,16,21
17015,11,10
17016,13,8
17017,4,29
17020,2,5
17021,25,40
17025,30,10
17027,2,20
17029,28,46
17030,3,19
17031,6,12
17033,6,33
17034,19,51
17035,11,45
17036,19,45
17037,9,3
17038,17,5
17039,13,22
17041,0,7
17042,44,32
17043,31,35
17044,49,78
17046,19,9
17047,3,39
17048,20,45
17049,22,30
17051,7,18
17052,10,28
17054,19,7
17055,88,86
17056,8,16
17058,14,32
17059,19,21
17060,4,5
17061,10,17
17062,41,45
17063,36,61
17064,25,56
17065,42,65
17066,15,22
17067,9,36
17069,12,12
17070,5,25
17075,53,39
17077,15,63
17080,15,17
17081,9,6
17082,27,37
17083,15,23
